concept_id,concept_name,keep_entry_in_codeset,comments,condition_count,patient_count,concept_code,vocabulary_id,concept_class_id,domain_id
42903104,budesonide 0.09 MG/ACTUAT Dry Powder Inhaler,FALSE,,5230,985,1360217,RxNorm,Clinical Drug,Drug
42903122,formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.1 MG/ACTUAT Metered Dose Inhaler,FALSE,,3719,2118,1360235,RxNorm,Clinical Drug,Drug
42903139,triamcinolone acetonide 0.075 MG/ACTUAT Metered Dose Inhaler,FALSE,,20,20,1360252,RxNorm,Clinical Drug,Drug
42903140,ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler [Alvesco],FALSE,,20,20,1360253,RxNorm,Branded Drug,Drug
42903156,ciclesonide 0.08 MG/ACTUAT Metered Dose Inhaler,FALSE,,63,20,1360269,RxNorm,Clinical Drug,Drug
42903180,fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler [Flovent],FALSE,,20,20,1360293,RxNorm,Branded Drug,Drug
42903191,budesonide 0.08 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler,FALSE,,15988,7816,1360304,RxNorm,Clinical Drug,Drug
42903212,triamcinolone acetonide 80 MG/ML Prefilled Syringe [Trivaris],FALSE,,20,20,1360325,RxNorm,Branded Drug,Drug
42903220,fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler,FALSE,,70,62,1360333,RxNorm,Clinical Drug,Drug
42903289,budesonide 0.18 MG/ACTUAT Dry Powder Inhaler,FALSE,,13305,3866,1360402,RxNorm,Clinical Drug,Drug
42903365,fluticasone propionate 0.05 MG/ACTUAT Dry Powder Inhaler [Flovent],FALSE,,20,20,1360478,RxNorm,Branded Drug,Drug
42903368,ciclesonide 0.08 MG/ACTUAT Metered Dose Inhaler [Alvesco],FALSE,,20,20,1360481,RxNorm,Branded Drug,Drug
42903396,budesonide 0.08 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort],FALSE,,65179,8649,1360509,RxNorm,Branded Drug,Drug
43012434,24 HR budesonide 9 MG Extended Release Oral Tablet,FALSE,,22569,3594,1366550,RxNorm,Quant Clinical Drug,Drug
43012435,24 HR budesonide 9 MG Extended Release Oral Tablet [Uceris],FALSE,,4578,1644,1366556,RxNorm,Quant Branded Drug,Drug
43012543,budesonide 9 MG,FALSE,,20,20,1366548,RxNorm,Clinical Drug Comp,Drug
43012544,budesonide 9 MG Extended Release Oral Tablet,FALSE,,20,20,1366557,RxNorm,Clinical Drug,Drug
43012545,budesonide 9 MG Extended Release Oral Tablet [Uceris],FALSE,,20,20,1366558,RxNorm,Branded Drug,Drug
43012546,budesonide 9 MG [Uceris],FALSE,,20,20,1366552,RxNorm,Branded Drug Comp,Drug
43012547,budesonide Extended Release Oral Tablet,FALSE,,20,20,1366549,RxNorm,Clinical Drug Form,Drug
43012548,budesonide Extended Release Oral Tablet [Uceris],FALSE,,20,20,1366553,RxNorm,Branded Drug Form,Drug
43013733,neomycin / nystatin / thiostrepton / triamcinolone Topical Cream,FALSE,,20,20,1368278,RxNorm,Clinical Drug Form,Drug
43013734,neomycin / nystatin / thiostrepton / triamcinolone Topical Cream [Animax],FALSE,,20,20,1368283,RxNorm,Branded Drug Form,Drug
43013735,neomycin 2.5 MG/ML / nystatin 100000 UNT/ML / thiostrepton 2500 UNT/ML / triamcinolone acetonide 1 MG/ML Topical Cream,FALSE,,20,20,1368280,RxNorm,Clinical Drug,Drug
43013736,neomycin 2.5 MG/ML / nystatin 100000 UNT/ML / thiostrepton 2500 UNT/ML / triamcinolone acetonide 1 MG/ML Topical Cream [Animax],FALSE,,20,20,1368285,RxNorm,Branded Drug,Drug
43013737,neomycin 2.5 MG/ML / nystatin 100000 UNT/ML / thiostrepton 2500 UNT/ML / triamcinolone acetonide 1 MG/ML [Animax],f,,20,20,1368282,RxNorm,Branded Drug Comp,Drug
43526085,triamcinolone acetonide 1.5 MG Oral Tablet [Cortalone],FALSE,,20,20,1376440,RxNorm,Branded Drug,Drug
43526086,triamcinolone acetonide 1.5 MG [Cortalone],FALSE,,20,20,1376436,RxNorm,Branded Drug Comp,Drug
43526087,triamcinolone Oral Tablet [Cortalone],FALSE,,20,20,1376437,RxNorm,Branded Drug Form,Drug
43531861,14 ACTUAT fluticasone furoate 0.1 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler,FALSE,,26566,8322,1424899,RxNorm,Quant Clinical Drug,Drug
43531871,30 ACTUAT fluticasone furoate 0.1 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler,FALSE,,139100,27858,1424889,RxNorm,Quant Clinical Drug,Drug
43532281,fluticasone / vilanterol Dry Powder Inhaler,FALSE,,9383,3446,1424887,RxNorm,Clinical Drug Form,Drug
43532283,fluticasone furoate 0.1 MG/ACTUAT,FALSE,,20,20,1424882,RxNorm,Clinical Drug Comp,Drug
43532284,fluticasone furoate 0.1 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler,FALSE,,14210,6232,1424895,RxNorm,Clinical Drug,Drug
44814216,budesonide Delayed Release Oral Capsule,FALSE,,20,20,1489770,RxNorm,Clinical Drug Form,Drug
44814217,budesonide Delayed Release Oral Capsule [Entocort],FALSE,,20,20,1489772,RxNorm,Branded Drug Form,Drug
44817882,mometasone Metered Dose Inhaler,FALSE,,20,20,1536141,RxNorm,Clinical Drug Form,Drug
44817883,mometasone Metered Dose Inhaler [Asmanex],FALSE,,20,20,1536143,RxNorm,Branded Drug Form,Drug
44818261,120 ACTUAT mometasone furoate 0.1 MG/ACTUAT Metered Dose Inhaler,FALSE,,3118,1411,1536142,RxNorm,Quant Clinical Drug,Drug
44818262,120 ACTUAT mometasone furoate 0.1 MG/ACTUAT Metered Dose Inhaler [Asmanex],FALSE,,4288,924,1536144,RxNorm,Quant Branded Drug,Drug
44818263,mometasone furoate 0.1 MG/ACTUAT Metered Dose Inhaler,FALSE,,773,478,1536145,RxNorm,Clinical Drug,Drug
44818264,mometasone furoate 0.1 MG/ACTUAT Metered Dose Inhaler [Asmanex],FALSE,,398,186,1536146,RxNorm,Branded Drug,Drug
40239009,triamcinolone acetonide 0.5 MG/ML [SP RX 228],FALSE,,20,20,1110437,RxNorm,Branded Drug Comp,Drug
40239014,triamcinolone acetonide 1 MG/ML [Adcortyl],FALSE,,20,20,1110420,RxNorm,Branded Drug Comp,Drug
40239015,triamcinolone acetonide 1 MG/ML [Ledercort],FALSE,,20,20,1110479,RxNorm,Branded Drug Comp,Drug
40239016,triamcinolone acetonide 1 MG/ML [Rx Triamcinolone],FALSE,,20,20,1110460,RxNorm,Branded Drug Comp,Drug
40239018,triamcinolone Topical Ointment [Trianex],FALSE,,20,20,1110805,RxNorm,Branded Drug Form,Drug
40239443,triamcinolone hexacetonide 20 MG/ML [Lederspan],FALSE,,20,20,1110481,RxNorm,Branded Drug Comp,Drug
40239444,triamcinolone hexacetonide 5 MG/ML [Lederspan],FALSE,,20,20,1110480,RxNorm,Branded Drug Comp,Drug
40241179,triamcinolone acetonide 0.5 MG,FALSE,,20,20,1114839,RxNorm,Clinical Drug Comp,Drug
40241180,triamcinolone acetonide 0.5 MG Oral Tablet,FALSE,,20,20,1114840,RxNorm,Clinical Drug,Drug
40241184,triamcinolone acetonide 1.5 MG,FALSE,,20,20,1114841,RxNorm,Clinical Drug Comp,Drug
40241185,triamcinolone acetonide 1.5 MG Oral Tablet,FALSE,,20,20,1114842,RxNorm,Clinical Drug,Drug
40242513,28 ACTUAT fluticasone propionate 0.25 MG/ACTUAT Dry Powder Inhaler,FALSE,,1010,421,1148645,RxNorm,Quant Clinical Drug,Drug
40242514,28 ACTUAT fluticasone propionate 0.25 MG/ACTUAT Dry Powder Inhaler [Flovent],FALSE,,640,199,1148646,RxNorm,Quant Branded Drug,Drug
40242701,mometasone furoate 0.37 MG,FALSE,,20,20,1148517,RxNorm,Clinical Drug Comp,Drug
40242702,mometasone furoate 0.37 MG Drug Implant,FALSE,,263,161,1148519,RxNorm,Clinical Drug,Drug
40242703,mometasone furoate 0.37 MG Drug Implant [Propel],FALSE,,20,20,1148523,RxNorm,Branded Drug,Drug
40242704,mometasone furoate 0.37 MG [Propel],FALSE,,308,84,1148521,RxNorm,Branded Drug Comp,Drug
40242786,mometasone Drug Implant,FALSE,,20,20,1148518,RxNorm,Clinical Drug Form,Drug
40242787,mometasone Drug Implant [Propel],FALSE,,20,20,1148522,RxNorm,Branded Drug Form,Drug
42629017,triamcinolone Injection,FALSE,,20,20,1792143,RxNorm,Clinical Drug Form,Drug
42629018,1 ML triamcinolone acetonide 40 MG/ML Injection,FALSE,,59243,30170,1792144,RxNorm,Quant Clinical Drug,Drug
42629019,triamcinolone Injection [Triesence],FALSE,,20,20,1792145,RxNorm,Branded Drug Form,Drug
42629020,triamcinolone acetonide 40 MG/ML Injection,FALSE,,20,20,1792147,RxNorm,Clinical Drug,Drug
42629021,triamcinolone acetonide 40 MG/ML Injection [Triesence],FALSE,,20,20,1792148,RxNorm,Branded Drug,Drug
42799274,azelastine hydrochloride 0.137 MG/ACTUAT / fluticasone propionate 0.05 MG/ACTUAT [Dymista],TRUE,,20,20,1291862,RxNorm,Branded Drug Comp,Drug
44507748,triamcinolone acetonide 1 MG/ML Topical Cream [Dermasorb TA],FALSE,,10136,4320,1442876,RxNorm,Branded Drug,Drug
44507749,triamcinolone acetonide 1 MG/ML [Dermasorb TA],FALSE,,20,20,1442873,RxNorm,Branded Drug Comp,Drug
44507751,triamcinolone Topical Cream [Dermasorb TA],FALSE,,20,20,1442874,RxNorm,Branded Drug Form,Drug
45775244,fluticasone furoate 0.1 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT [Breo],FALSE,,20,20,1539888,RxNorm,Branded Drug Comp,Drug
45775245,fluticasone / vilanterol Dry Powder Inhaler [Breo],FALSE,,20,20,1539889,RxNorm,Branded Drug Form,Drug
45775246,14 ACTUAT fluticasone furoate 0.1 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Breo],FALSE,,32498,12406,1539891,RxNorm,Quant Branded Drug,Drug
45775247,fluticasone furoate 0.1 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Breo],FALSE,,2133,789,1539892,RxNorm,Branded Drug,Drug
45775248,30 ACTUAT fluticasone furoate 0.1 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Breo],FALSE,,139740,14463,1539893,RxNorm,Quant Branded Drug,Drug
45776177,fluticasone Dry Powder Inhaler [Arnuity],FALSE,,20,20,1547652,RxNorm,Branded Drug Form,Drug
45776178,30 ACTUAT fluticasone furoate 0.1 MG/ACTUAT Dry Powder Inhaler,FALSE,,30516,7872,1547658,RxNorm,Quant Clinical Drug,Drug
45776179,fluticasone furoate 0.1 MG/ACTUAT [Arnuity],FALSE,,20,20,1547659,RxNorm,Branded Drug Comp,Drug
45776180,30 ACTUAT fluticasone furoate 0.1 MG/ACTUAT Dry Powder Inhaler [Arnuity],FALSE,,16955,1964,1547660,RxNorm,Quant Branded Drug,Drug
45776181,fluticasone furoate 0.1 MG/ACTUAT Dry Powder Inhaler,FALSE,,3517,1705,1547661,RxNorm,Clinical Drug,Drug
45776182,fluticasone furoate 0.1 MG/ACTUAT Dry Powder Inhaler [Arnuity],FALSE,,485,247,1547662,RxNorm,Branded Drug,Drug
45776183,14 ACTUAT fluticasone furoate 0.1 MG/ACTUAT Dry Powder Inhaler,FALSE,,4251,1750,1547663,RxNorm,Quant Clinical Drug,Drug
45776184,14 ACTUAT fluticasone furoate 0.1 MG/ACTUAT Dry Powder Inhaler [Arnuity],FALSE,,18951,4541,1547664,RxNorm,Quant Branded Drug,Drug
45776185,fluticasone furoate 0.2 MG/ACTUAT,FALSE,,20,20,1547665,RxNorm,Clinical Drug Comp,Drug
45776186,14 ACTUAT fluticasone furoate 0.2 MG/ACTUAT Dry Powder Inhaler,FALSE,,14321,3792,1547666,RxNorm,Quant Clinical Drug,Drug
45776296,fluticasone furoate 0.2 MG/ACTUAT [Arnuity],FALSE,,20,20,1547667,RxNorm,Branded Drug Comp,Drug
45776297,14 ACTUAT fluticasone furoate 0.2 MG/ACTUAT Dry Powder Inhaler [Arnuity],FALSE,,2171,941,1547668,RxNorm,Quant Branded Drug,Drug
45776298,fluticasone furoate 0.2 MG/ACTUAT Dry Powder Inhaler,FALSE,,4189,1192,1547669,RxNorm,Clinical Drug,Drug
45776299,fluticasone furoate 0.2 MG/ACTUAT Dry Powder Inhaler [Arnuity],FALSE,,254,103,1547670,RxNorm,Branded Drug,Drug
45776300,30 ACTUAT fluticasone furoate 0.2 MG/ACTUAT Dry Powder Inhaler,FALSE,,3246,877,1547671,RxNorm,Quant Clinical Drug,Drug
45776301,30 ACTUAT fluticasone furoate 0.2 MG/ACTUAT Dry Powder Inhaler [Arnuity],FALSE,,15583,2127,1547672,RxNorm,Quant Branded Drug,Drug
45892455,budesonide 2 MG/ACTUAT,FALSE,,20,20,1596771,RxNorm,Clinical Drug Comp,Drug
45892456,budesonide Rectal Foam,FALSE,,20,20,1596772,RxNorm,Clinical Drug Form,Drug
45892457,budesonide 2 MG/ACTUAT Rectal Foam,FALSE,,20,20,1596773,RxNorm,Clinical Drug,Drug
45892458,budesonide 2 MG/ACTUAT [Uceris],FALSE,,20,20,1596774,RxNorm,Branded Drug Comp,Drug
45892459,budesonide Rectal Foam [Uceris],FALSE,,20,20,1596775,RxNorm,Branded Drug Form,Drug
45892460,budesonide 2 MG/ACTUAT Rectal Foam [Uceris],FALSE,,20,20,1596777,RxNorm,Branded Drug,Drug
45892461,14 ACTUAT budesonide 2 MG/ACTUAT Rectal Foam [Uceris],FALSE,,2635,829,1596778,RxNorm,Quant Branded Drug,Drug
45892462,14 ACTUAT budesonide 2 MG/ACTUAT Rectal Foam,FALSE,,2616,787,1596779,RxNorm,Quant Clinical Drug,Drug
46221667,mometasone 1 MG/ML,FALSE,,20,20,1606017,RxNorm,Clinical Drug Comp,Drug
46221668,clotrimazole / gentamicin / mometasone Otic Suspension,FALSE,,20,20,1606019,RxNorm,Clinical Drug Form,Drug
46221669,clotrimazole 10 MG/ML / gentamicin 3 MG/ML / mometasone 1 MG/ML Otic Suspension,FALSE,,20,20,1606021,RxNorm,Clinical Drug,Drug
44818265,120 ACTUAT mometasone furoate 0.2 MG/ACTUAT Metered Dose Inhaler,FALSE,,1752,826,1536147,RxNorm,Quant Clinical Drug,Drug
44818266,120 ACTUAT mometasone furoate 0.2 MG/ACTUAT Metered Dose Inhaler [Asmanex],FALSE,,2751,498,1536148,RxNorm,Quant Branded Drug,Drug
44818267,mometasone furoate 0.2 MG/ACTUAT Metered Dose Inhaler,FALSE,,8706,1841,1536149,RxNorm,Clinical Drug,Drug
44818268,mometasone furoate 0.2 MG/ACTUAT Metered Dose Inhaler [Asmanex],FALSE,,212,108,1536150,RxNorm,Branded Drug,Drug
46234368,14 ACTUAT fluticasone furoate 0.2 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler,FALSE,,147529,24640,1648783,RxNorm,Quant Clinical Drug,Drug
46234369,fluticasone furoate 0.2 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT [Breo],FALSE,,20,20,1648784,RxNorm,Branded Drug Comp,Drug
46234370,14 ACTUAT fluticasone furoate 0.2 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Breo],FALSE,,35898,10615,1648785,RxNorm,Quant Branded Drug,Drug
46234371,fluticasone furoate 0.2 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler,FALSE,,20069,6007,1648786,RxNorm,Clinical Drug,Drug
46234372,fluticasone furoate 0.2 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Breo],FALSE,,10269,1542,1648787,RxNorm,Branded Drug,Drug
46234373,30 ACTUAT fluticasone furoate 0.2 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler,FALSE,,26188,6313,1648788,RxNorm,Quant Clinical Drug,Drug
46234374,30 ACTUAT fluticasone furoate 0.2 MG/ACTUAT / vilanterol 0.025 MG/ACTUAT Dry Powder Inhaler [Breo],FALSE,,109517,10746,1648789,RxNorm,Quant Branded Drug,Drug
46234379,triamcinolone acetonide 0.25 MG/ML [Triderm],FALSE,,20,20,1648996,RxNorm,Branded Drug Comp,Drug
46234380,triamcinolone acetonide 0.25 MG/ML Topical Cream [Triderm],FALSE,,4579,1512,1648997,RxNorm,Branded Drug,Drug
46234381,triamcinolone acetonide 5 MG/ML [Triderm],FALSE,,20,20,1648998,RxNorm,Branded Drug Comp,Drug
46234382,triamcinolone acetonide 5 MG/ML Topical Cream [Triderm],FALSE,,2344,977,1648999,RxNorm,Branded Drug,Drug
46221671,clotrimazole 10 MG/ML / gentamicin 3 MG/ML / mometasone 1 MG/ML [Motazol],FALSE,,20,20,1606023,RxNorm,Branded Drug Comp,Drug
46221672,clotrimazole / gentamicin / mometasone Otic Suspension [Motazol],FALSE,,20,20,1606024,RxNorm,Branded Drug Form,Drug
46221673,clotrimazole 10 MG/ML / gentamicin 3 MG/ML / mometasone 1 MG/ML Otic Suspension [Motazol],FALSE,,20,20,1606026,RxNorm,Branded Drug,Drug
46275285,triamcinolone acetonide 10 MG/ML Topical Cream,FALSE,,20,20,1658270,RxNorm,Clinical Drug,Drug
46275458,{1 (118000 MG) (dimethicone 50 MG/ML Topical Cream) / 1 (8000 MG) (triamcinolone acetonide 10 MG/ML Topical Cream) } Pack,FALSE,,20,20,1658271,RxNorm,Clinical Pack,Drug
46276021,60 ACTUAT formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.1 MG/ACTUAT Metered Dose Inhaler,FALSE,,9267,1577,1660933,RxNorm,Quant Clinical Drug,Drug
46276022,60 ACTUAT formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.1 MG/ACTUAT Metered Dose Inhaler [Dulera],FALSE,,12218,1660,1660934,RxNorm,Quant Branded Drug,Drug
46276023,60 ACTUAT formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.2 MG/ACTUAT Metered Dose Inhaler,FALSE,,16203,2030,1660937,RxNorm,Quant Clinical Drug,Drug
46276024,60 ACTUAT formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.2 MG/ACTUAT Metered Dose Inhaler [Dulera],FALSE,,24690,2557,1660938,RxNorm,Quant Branded Drug,Drug
46287627,clotrimazole 10 MG/ML / gentamicin 3 MG/ML / mometasone 1 MG/ML [Mometamax],FALSE,,20,20,1666826,RxNorm,Branded Drug Comp,Drug
46287628,clotrimazole / gentamicin / mometasone Otic Suspension [Mometamax],FALSE,,20,20,1666827,RxNorm,Branded Drug Form,Drug
46287629,clotrimazole 10 MG/ML / gentamicin 3 MG/ML / mometasone 1 MG/ML Otic Suspension [Mometamax],FALSE,,20,20,1666829,RxNorm,Branded Drug,Drug
