concept_id,keep_entry_in_codeset,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
36216292,NA,benzalkonium / chloroxylenol / hydrocortisone Otic Product,Drug,RxNorm,Clinical Dose Group,C,1151654,2016-08-01,2099-12-31,NULL
40012458,NA,benzalkonium / chloroxylenol / hydrocortisone Otic Solution,Drug,RxNorm,Clinical Drug Form,S,376032,1970-01-01,2099-12-31,NULL
19080585,NA,benzalkonium 0.2 MG/ML / chloroxylenol 1 MG/ML / hydrocortisone 10 MG/ML Otic Solution,Drug,RxNorm,Clinical Drug,S,315002,1970-01-01,2099-12-31,NULL
36029659,NA,Benzethonium / Diphenhydramine / Hydrocortisone,Drug,RxNorm,Multiple Ingredients,NULL,1537193,2014-05-15,2099-12-31,NULL
36247248,NA,benzethonium / diphenhydramine / hydrocortisone Topical Product,Drug,RxNorm,Clinical Dose Group,C,1537191,2016-08-01,2099-12-31,NULL
44818061,NA,benzethonium / diphenhydramine / hydrocortisone Topical Spray,Drug,RxNorm,Clinical Drug Form,S,1537192,2014-06-02,2099-12-31,NULL
44818385,NA,benzethonium chloride 0.5 MG/ML / diphenhydramine hydrochloride 5 MG/ML / hydrocortisone 0.5 MG/ML Topical Spray,Drug,RxNorm,Clinical Drug,S,1537194,2014-06-02,2099-12-31,NULL
36028615,NA,Benzocaine / chloroxylenol / Hydrocortisone,Drug,RxNorm,Multiple Ingredients,NULL,1008536,2010-08-30,2099-12-31,NULL
36216101,NA,benzocaine / chloroxylenol / hydrocortisone Otic Product,Drug,RxNorm,Clinical Dose Group,C,1152651,2016-08-01,2099-12-31,NULL
40161097,NA,benzocaine / chloroxylenol / hydrocortisone Otic Suspension,Drug,RxNorm,Clinical Drug Form,S,853314,2009-07-05,2099-12-31,NULL
40240462,NA,benzocaine / chloroxylenol / hydrocortisone Otic Suspension [Myoxin],Drug,RxNorm,Branded Drug Form,S,1116491,2011-07-31,2099-12-31,NULL
40161098,NA,benzocaine / chloroxylenol / hydrocortisone Otic Suspension [TriOxin],Drug,RxNorm,Branded Drug Form,S,853318,2009-07-05,2099-12-31,NULL
45776611,NA,benzocaine 15 MG/ML / chloroxylenol 1 MG/ML / hydrocortisone acetate 10 MG/ML [Myoxin],Drug,RxNorm,Branded Drug Comp,S,1549398,2014-12-01,2099-12-31,NULL
45776615,NA,benzocaine 15 MG/ML / chloroxylenol 1 MG/ML / hydrocortisone acetate 10 MG/ML [TriOxin],Drug,RxNorm,Branded Drug Comp,S,1549402,2014-12-01,2099-12-31,NULL
45776610,NA,benzocaine 15 MG/ML / chloroxylenol 1 MG/ML / hydrocortisone acetate 10 MG/ML Otic Suspension,Drug,RxNorm,Clinical Drug,S,1549397,2014-12-01,2099-12-31,NULL
45776612,NA,benzocaine 15 MG/ML / chloroxylenol 1 MG/ML / hydrocortisone acetate 10 MG/ML Otic Suspension [Myoxin],Drug,RxNorm,Branded Drug,S,1549399,2014-12-01,2099-12-31,NULL
45776616,NA,benzocaine 15 MG/ML / chloroxylenol 1 MG/ML / hydrocortisone acetate 10 MG/ML Otic Suspension [TriOxin],Drug,RxNorm,Branded Drug,S,1549403,2014-12-01,2099-12-31,NULL
36030147,NA,Benzoyl Peroxide / Hydrocortisone,Drug,RxNorm,Multiple Ingredients,NULL,392454,2010-08-30,2099-12-31,NULL
40015672,NA,benzoyl peroxide / hydrocortisone Topical Lotion,Drug,RxNorm,Clinical Drug Form,S,377600,1970-01-01,2099-12-31,NULL
40015673,NA,benzoyl peroxide / hydrocortisone Topical Lotion [Vanoxide-HC],Drug,RxNorm,Branded Drug Form,S,365771,1970-01-01,2099-12-31,NULL
36218161,NA,benzoyl peroxide / hydrocortisone Topical Product,Drug,RxNorm,Clinical Dose Group,C,1152981,2016-08-01,2099-12-31,NULL
19120000,NA,benzoyl peroxide 50 MG/ML / hydrocortisone 5 MG/ML [Vanoxide-HC],Drug,RxNorm,Branded Drug Comp,S,572100,2005-09-11,2099-12-31,NULL
975533,NA,benzoyl peroxide 50 MG/ML / hydrocortisone 5 MG/ML Topical Lotion,Drug,RxNorm,Clinical Drug,S,244382,1970-01-01,2099-12-31,NULL
975469,NA,benzoyl peroxide 50 MG/ML / hydrocortisone 5 MG/ML Topical Lotion [Vanoxide-HC],Drug,RxNorm,Branded Drug,S,211765,1970-01-01,2099-12-31,NULL
36029270,NA,Betamethasone / Clotrimazole,Drug,RxNorm,Multiple Ingredients,NULL,106928,2010-08-30,2099-12-31,NULL
36029694,NA,Betamethasone / Clotrimazole / Gentamicin,Drug,RxNorm,Multiple Ingredients,NULL,1596454,2014-12-10,2099-12-31,NULL
45892421,NA,betamethasone / clotrimazole / gentamicin Otic Ointment,Drug,RxNorm,Clinical Drug Form,S,1596453,2015-03-02,2099-12-31,NULL
1592202,NA,betamethasone / clotrimazole / gentamicin Otic Ointment [Malotic],Drug,RxNorm,Branded Drug Form,S,1870674,2017-08-07,2099-12-31,NULL
46287603,NA,betamethasone / clotrimazole / gentamicin Otic Ointment [Otomax],Drug,RxNorm,Branded Drug Form,S,1666756,2015-10-05,2099-12-31,NULL
45892425,NA,betamethasone / clotrimazole / gentamicin Otic Ointment [Remicin],Drug,RxNorm,Branded Drug Form,S,1596458,2015-03-02,2099-12-31,NULL
1592206,NA,betamethasone / clotrimazole / gentamicin Otic Ointment [Tri-Otic for Canines],Drug,RxNorm,Branded Drug Form,S,1870679,2017-08-07,2099-12-31,NULL
1560041,NA,betamethasone / clotrimazole / gentamicin Otic Ointment [Vetaderm Plus],Drug,RxNorm,Branded Drug Form,S,2049511,2018-08-06,2099-12-31,NULL
1592209,NA,betamethasone / clotrimazole / gentamicin Otic Ointment [Vetromax],Drug,RxNorm,Branded Drug Form,S,1870683,2017-08-07,2099-12-31,NULL
36248836,NA,betamethasone / clotrimazole / gentamicin Otic Product,Drug,RxNorm,Clinical Dose Group,C,1596452,2016-08-01,2099-12-31,NULL
36029561,NA,Betamethasone / Clotrimazole / Gentamicin Sulfate (USP),Drug,RxNorm,Multiple Ingredients,NULL,1367696,2013-01-31,2099-12-31,NULL
40018131,NA,betamethasone / clotrimazole Topical Cream,Drug,RxNorm,Clinical Drug Form,S,378086,1970-01-01,2099-12-31,NULL
40018132,NA,betamethasone / clotrimazole Topical Cream [Lotrisone],Drug,RxNorm,Branded Drug Form,S,362385,1970-01-01,2099-12-31,NULL
40018133,NA,betamethasone / clotrimazole Topical Lotion,Drug,RxNorm,Clinical Drug Form,S,379106,1970-01-01,2099-12-31,NULL
40018134,NA,betamethasone / clotrimazole Topical Lotion [Lotrisone],Drug,RxNorm,Branded Drug Form,S,365732,1970-01-01,2099-12-31,NULL
40018135,NA,betamethasone / clotrimazole Topical Ointment,Drug,RxNorm,Clinical Drug Form,S,438802,1970-01-01,2099-12-31,NULL
36212124,NA,betamethasone / clotrimazole Topical Product,Drug,RxNorm,Clinical Dose Group,C,1153768,2016-08-01,2099-12-31,NULL
19105091,NA,betamethasone 0.0006 MG/MG / clotrimazole 0.01 MG/MG Topical Ointment,Drug,RxNorm,Clinical Drug,S,418187,1970-01-01,2099-12-31,NULL
1592201,NA,betamethasone 0.001 MG/MG / clotrimazole 0.01 MG/MG / gentamicin 0.003 MG/MG [Malotic],Drug,RxNorm,Branded Drug Comp,S,1870673,2017-08-07,2099-12-31,NULL
46287602,NA,betamethasone 0.001 MG/MG / clotrimazole 0.01 MG/MG / gentamicin 0.003 MG/MG [Otomax],Drug,RxNorm,Branded Drug Comp,S,1666755,2015-10-05,2099-12-31,NULL
45892424,NA,betamethasone 0.001 MG/MG / clotrimazole 0.01 MG/MG / gentamicin 0.003 MG/MG [Remicin],Drug,RxNorm,Branded Drug Comp,S,1596457,2015-03-02,2099-12-31,NULL
1592205,NA,betamethasone 0.001 MG/MG / clotrimazole 0.01 MG/MG / gentamicin 0.003 MG/MG [Tri-Otic for Canines],Drug,RxNorm,Branded Drug Comp,S,1870678,2017-08-07,2099-12-31,NULL
1592208,NA,betamethasone 0.001 MG/MG / clotrimazole 0.01 MG/MG / gentamicin 0.003 MG/MG [Vetromax],Drug,RxNorm,Branded Drug Comp,S,1870682,2017-08-07,2099-12-31,NULL
45892422,NA,betamethasone 0.001 MG/MG / clotrimazole 0.01 MG/MG / gentamicin 0.003 MG/MG Otic Ointment,Drug,RxNorm,Clinical Drug,S,1596455,2015-03-02,2099-12-31,NULL
45774991,NA,betamethasone 0.001 MG/MG / clotrimazole 0.01 MG/MG / gentamicin 0.003 MG/MG Otic Ointment [Malotic],Drug,RxNorm,Branded Drug,S,1552573,2014-12-01,2099-12-31,NULL
46287604,NA,betamethasone 0.001 MG/MG / clotrimazole 0.01 MG/MG / gentamicin 0.003 MG/MG Otic Ointment [Otomax],Drug,RxNorm,Branded Drug,S,1666758,2015-10-05,2099-12-31,NULL
45892426,NA,betamethasone 0.001 MG/MG / clotrimazole 0.01 MG/MG / gentamicin 0.003 MG/MG Otic Ointment [Remicin],Drug,RxNorm,Branded Drug,S,1596460,2015-03-02,2099-12-31,NULL
43532892,NA,betamethasone 0.001 MG/MG / clotrimazole 0.01 MG/MG / gentamicin 0.003 MG/MG Otic Ointment [Tri-Otic for Canines],Drug,RxNorm,Branded Drug,S,1430115,2013-08-05,2099-12-31,NULL
43013497,NA,betamethasone 0.001 MG/MG / clotrimazole 0.01 MG/MG / gentamicin 0.003 MG/MG Otic Ointment [Vetromax],Drug,RxNorm,Branded Drug,S,1367702,2013-03-04,2099-12-31,NULL
19120353,NA,betamethasone 0.5 MG/ML / clotrimazole 10 MG/ML [Lotrisone],Drug,RxNorm,Branded Drug Comp,S,573509,2005-09-11,2099-12-31,NULL
19074181,NA,betamethasone 0.5 MG/ML / clotrimazole 10 MG/ML Topical Cream,Drug,RxNorm,Clinical Drug,S,308714,1970-01-01,2099-12-31,NULL
1000640,NA,betamethasone 0.5 MG/ML / clotrimazole 10 MG/ML Topical Cream [Lotrisone],Drug,RxNorm,Branded Drug,S,213641,1970-01-01,2099-12-31,NULL
19074182,NA,betamethasone 0.5 MG/ML / clotrimazole 10 MG/ML Topical Lotion,Drug,RxNorm,Clinical Drug,S,308715,1970-01-01,2099-12-31,NULL
1000697,NA,betamethasone 0.5 MG/ML / clotrimazole 10 MG/ML Topical Lotion [Lotrisone],Drug,RxNorm,Branded Drug,S,284515,1970-01-01,2099-12-31,NULL
19114314,NA,betamethasone 0.64 MG/ML / clotrimazole 10 MG/ML Topical Lotion,Drug,RxNorm,Clinical Drug,S,543804,2005-09-11,2099-12-31,NULL
1000736,NA,betamethasone 1 MG/ML / clotrimazole 10 MG/ML Topical Lotion,Drug,RxNorm,Clinical Drug,S,629389,2006-06-04,2099-12-31,NULL
19018609,NA,betamethasone dipropionate,Drug,RxNorm,Precise Ingredient,NULL,19254,1970-01-01,2099-12-31,NULL
739389,NA,betamethasone dipropionate 0.64 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,2471871,2021-04-05,2099-12-31,NULL
739393,NA,betamethasone dipropionate 0.64 MG/ML / calcipotriene 0.05 MG/ML [Wynzora],Drug,RxNorm,Branded Drug Comp,S,2471875,2021-04-05,2099-12-31,NULL
739391,NA,betamethasone dipropionate 0.64 MG/ML / calcipotriene 0.05 MG/ML Topical Cream,Drug,RxNorm,Clinical Drug,S,2471873,2021-04-05,2099-12-31,NULL
739396,NA,betamethasone dipropionate 0.64 MG/ML / calcipotriene 0.05 MG/ML Topical Cream [Wynzora],Drug,RxNorm,Branded Drug,S,2471878,2021-04-05,2099-12-31,NULL
35602969,NA,betamethasone dipropionate 0.643 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,1716092,2016-05-02,2099-12-31,NULL
35602973,NA,betamethasone dipropionate 0.643 MG/ML / calcipotriene 0.05 MG/ML [Enstilar],Drug,RxNorm,Branded Drug Comp,S,1716096,2016-05-02,2099-12-31,NULL
35602971,NA,betamethasone dipropionate 0.643 MG/ML / calcipotriene 0.05 MG/ML Topical Foam,Drug,RxNorm,Clinical Drug,S,1716094,2016-05-02,2099-12-31,NULL
35602975,NA,betamethasone dipropionate 0.643 MG/ML / calcipotriene 0.05 MG/ML Topical Foam [Enstilar],Drug,RxNorm,Branded Drug,S,1716099,2016-05-02,2099-12-31,NULL
19108592,NA,betamethasone dipropionate 5 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,437103,1970-01-01,2099-12-31,NULL
920627,NA,betamethasone dipropionate 5 MG/ML / betamethasone sodium phosphate 2 MG/ML Injectable Suspension,Drug,RxNorm,Clinical Drug,S,246517,1970-01-01,2099-12-31,NULL
19049366,NA,"betamethasone dipropionate, augmented",Drug,RxNorm,Precise Ingredient,NULL,215664,1970-01-01,2099-12-31,NULL
1560040,NA,betamethasone valerate 0.001 MG/MG / clotrimazole 0.01 MG/MG / gentamicin sulfate 0.003 MG/MG [Vetaderm Plus],Drug,RxNorm,Branded Drug Comp,S,2049510,2018-08-06,2099-12-31,NULL
1560038,NA,betamethasone valerate 0.001 MG/MG / clotrimazole 0.01 MG/MG / gentamicin sulfate 0.003 MG/MG Otic Ointment,Drug,RxNorm,Clinical Drug,S,2049508,2018-08-06,2099-12-31,NULL
1560043,NA,betamethasone valerate 0.001 MG/MG / clotrimazole 0.01 MG/MG / gentamicin sulfate 0.003 MG/MG Otic Ointment [Vetaderm Plus],Drug,RxNorm,Branded Drug,S,2049513,2018-08-06,2099-12-31,NULL
40097295,NA,bisdequalinium / prednisolone Topical Cream,Drug,RxNorm,Clinical Drug Form,S,451115,1970-01-01,2099-12-31,NULL
36226265,NA,bisdequalinium / prednisolone Topical Product,Drug,RxNorm,Clinical Dose Group,C,1161205,2016-08-01,2099-12-31,NULL
19104742,NA,bisdequalinium 4.8 MG/ML / prednisolone 2.5 MG/ML Topical Cream,Drug,RxNorm,Clinical Drug,S,416363,1970-01-01,2099-12-31,NULL
36028781,NA,BISMUTH CHLORIDE OXIDE / prednisolone / Zinc Oxide,Drug,RxNorm,Multiple Ingredients,NULL,1008707,2010-08-30,2099-12-31,NULL
36214261,NA,bismuth chloride oxide / prednisolone / zinc oxide Rectal Product,Drug,RxNorm,Clinical Dose Group,C,1155323,2016-08-01,2099-12-31,NULL
40013687,NA,bismuth chloride oxide / prednisolone / zinc oxide Rectal Suppository,Drug,RxNorm,Clinical Drug Form,S,451088,1970-01-01,2099-12-31,NULL
19105547,NA,bismuth chloride oxide 44 MG / prednisolone 2 MG / zinc oxide 66 MG Rectal Suppository,Drug,RxNorm,Clinical Drug,S,421480,1970-01-01,2099-12-31,NULL
36027516,NA,bismuth subgallate / Hydrocortisone,Drug,RxNorm,Multiple Ingredients,NULL,1007391,2010-08-30,2099-12-31,NULL
36223998,NA,bismuth subgallate / hydrocortisone Rectal Product,Drug,RxNorm,Clinical Dose Group,C,1161823,2016-08-01,2099-12-31,NULL
40097635,NA,bismuth subgallate / hydrocortisone Rectal Suppository,Drug,RxNorm,Clinical Drug Form,S,376589,1970-01-01,2099-12-31,NULL
19066525,NA,bismuth subgallate 0.0225 MG/MG / hydrocortisone 10 MG Rectal Suppository,Drug,RxNorm,Clinical Drug,S,259324,1970-01-01,2099-12-31,NULL
963844,NA,Breath-Actuated 120 ACTUAT beclomethasone dipropionate 0.04 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Clinical Drug,S,1998773,2018-04-02,2099-12-31,NULL
963845,NA,Breath-Actuated 120 ACTUAT beclomethasone dipropionate 0.04 MG/ACTUAT Metered Dose Inhaler [Qvar],Drug,RxNorm,Branded Drug,S,1998774,2018-04-02,2099-12-31,NULL
963842,NA,Breath-Actuated 120 ACTUAT beclomethasone dipropionate 0.08 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Clinical Drug,S,1998771,2018-04-02,2099-12-31,NULL
963843,NA,Breath-Actuated 120 ACTUAT beclomethasone dipropionate 0.08 MG/ACTUAT Metered Dose Inhaler [Qvar],Drug,RxNorm,Branded Drug,S,1998772,2018-04-02,2099-12-31,NULL
939259,NA,budesonide,Drug,RxNorm,Ingredient,S,19831,1970-01-01,2099-12-31,NULL
46274676,NA,"budesonide (11.beta.,16.alpha.(S))",Drug,RxNorm,Precise Ingredient,NULL,1367172,2015-09-08,2099-12-31,NULL
36030143,NA,Budesonide / formoterol,Drug,RxNorm,Multiple Ingredients,NULL,389132,2010-08-30,2099-12-31,NULL
37002304,NA,budesonide / formoterol / glycopyrronium Inhalant Product,Drug,RxNorm,Clinical Dose Group,C,2386035,2021-01-04,2099-12-31,NULL
37002305,NA,budesonide / formoterol / glycopyrronium Metered Dose Inhaler,Drug,RxNorm,Clinical Drug Form,S,2386036,2021-01-04,2099-12-31,NULL
37002376,NA,budesonide / formoterol / glycopyrronium Metered Dose Inhaler [Breztri],Drug,RxNorm,Branded Drug Form,S,2387323,2021-01-04,2099-12-31,NULL
36213519,NA,budesonide / formoterol Inhalant Product,Drug,RxNorm,Clinical Dose Group,C,1156069,2016-08-01,2099-12-31,NULL
40142910,NA,budesonide / formoterol Metered Dose Inhaler,Drug,RxNorm,Clinical Drug Form,S,745797,2007-12-30,2099-12-31,NULL
40142912,NA,budesonide / formoterol Metered Dose Inhaler [Symbicort],Drug,RxNorm,Branded Drug Form,S,745810,2007-12-30,2099-12-31,NULL
19100695,NA,budesonide 0.00025 MG/MG,Drug,RxNorm,Clinical Drug Comp,S,381064,1970-01-01,2099-12-31,NULL
19115613,NA,budesonide 0.00025 MG/MG [Preferid],Drug,RxNorm,Branded Drug Comp,S,563330,2005-09-11,2099-12-31,NULL
19011842,NA,budesonide 0.00025 MG/MG Topical Ointment,Drug,RxNorm,Clinical Drug,S,142075,1970-01-01,2099-12-31,NULL
19002399,NA,budesonide 0.00025 MG/MG Topical Ointment [Preferid],Drug,RxNorm,Branded Drug,S,103473,1970-01-01,2099-12-31,NULL
19100694,NA,budesonide 0.02 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,381063,1970-01-01,2099-12-31,NULL
19117040,NA,budesonide 0.02 MG/ML [Entocort],Drug,RxNorm,Branded Drug Comp,S,565193,2005-09-11,2099-12-31,NULL
939294,NA,budesonide 0.02 MG/ML Enema,Drug,RxNorm,Clinical Drug,S,153173,1970-01-01,2099-12-31,NULL
19016962,NA,budesonide 0.02 MG/ML Enema [Entocort],Drug,RxNorm,Branded Drug,S,153174,1970-01-01,2099-12-31,NULL
939361,NA,budesonide 0.032 MG/ACTUAT,Drug,RxNorm,Clinical Drug Comp,S,315498,1970-01-01,2099-12-31,NULL
19038814,NA,budesonide 0.032 MG/ACTUAT [Rhinocort],Drug,RxNorm,Branded Drug Comp,S,566387,2005-09-11,2099-12-31,NULL
36250163,NA,budesonide 0.032 MG/ACTUAT Metered Dose Nasal Spray,Drug,RxNorm,Clinical Drug,S,1797929,2016-08-01,2099-12-31,NULL
36250165,NA,budesonide 0.032 MG/ACTUAT Metered Dose Nasal Spray [Rhinocort],Drug,RxNorm,Branded Drug,S,1797931,2016-08-01,2099-12-31,NULL
939300,NA,budesonide 0.032 MG/ACTUAT Nasal Spray,Drug,RxNorm,Clinical Drug,S,247551,1970-01-01,2099-12-31,NULL
19029347,NA,budesonide 0.032 MG/ACTUAT Nasal Spray [Rhinocort],Drug,RxNorm,Branded Drug,S,205481,1970-01-01,2099-12-31,NULL
939395,NA,budesonide 0.05 MG/ACTUAT,Drug,RxNorm,Clinical Drug Comp,S,332687,1970-01-01,2099-12-31,NULL
19060643,NA,budesonide 0.05 MG/ACTUAT Nasal Spray,Drug,RxNorm,Clinical Drug,S,247042,1970-01-01,2099-12-31,NULL
939396,NA,budesonide 0.064 MG/ACTUAT,Drug,RxNorm,Clinical Drug Comp,S,332688,1970-01-01,2099-12-31,NULL
19063315,NA,budesonide 0.064 MG/ACTUAT Nasal Spray,Drug,RxNorm,Clinical Drug,S,250648,1970-01-01,2099-12-31,NULL
939427,NA,budesonide 0.08 MG/ACTUAT,Drug,RxNorm,Clinical Drug Comp,S,393399,1970-01-01,2099-12-31,NULL
42706341,NA,budesonide 0.08 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT [Symbicort],Drug,RxNorm,Branded Drug Comp,S,1246289,2012-05-07,2099-12-31,NULL
42903191,NA,budesonide 0.08 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Clinical Drug,S,1360304,2012-12-03,2099-12-31,NULL
42903396,NA,budesonide 0.08 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort],Drug,RxNorm,Branded Drug,S,1360509,2012-12-03,2099-12-31,NULL
939547,NA,budesonide 0.09 MG/ACTUAT,Drug,RxNorm,Clinical Drug Comp,S,692476,2007-04-01,2099-12-31,NULL
35603778,NA,budesonide 0.09 MG/ACTUAT [Pulmicort],Drug,RxNorm,Branded Drug Comp,S,1745541,2016-05-02,2099-12-31,NULL
42903104,NA,budesonide 0.09 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Clinical Drug,S,1360217,2012-12-03,2099-12-31,NULL
42903065,NA,budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort],Drug,RxNorm,Branded Drug,S,1360178,2012-12-03,2099-12-31,NULL
939394,NA,budesonide 0.1 MG/ACTUAT,Drug,RxNorm,Clinical Drug Comp,S,332686,1970-01-01,2099-12-31,NULL
19117741,NA,budesonide 0.1 MG/ACTUAT [Rhinocort Aqua],Drug,RxNorm,Branded Drug Comp,S,566113,2005-09-11,2099-12-31,NULL
939301,NA,budesonide 0.1 MG/ACTUAT Nasal Spray,Drug,RxNorm,Clinical Drug,S,247691,1970-01-01,2099-12-31,NULL
19026109,NA,budesonide 0.1 MG/ACTUAT Nasal Spray [Rhinocort Aqua],Drug,RxNorm,Branded Drug,S,202142,1970-01-01,2099-12-31,NULL
19097860,NA,budesonide 0.125 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,350723,1970-01-01,2099-12-31,NULL
19038790,NA,budesonide 0.125 MG/ML [Pulmicort],Drug,RxNorm,Branded Drug Comp,S,616829,2006-04-02,2099-12-31,NULL
19096595,NA,budesonide 0.125 MG/ML Inhalation Suspension,Drug,RxNorm,Clinical Drug,S,349094,1970-01-01,2099-12-31,NULL
19123496,NA,budesonide 0.125 MG/ML Inhalation Suspension [Pulmicort],Drug,RxNorm,Branded Drug,S,616830,2006-04-02,2099-12-31,NULL
939426,NA,budesonide 0.16 MG/ACTUAT,Drug,RxNorm,Clinical Drug Comp,S,393396,1970-01-01,2099-12-31,NULL
42706348,NA,budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT [Symbicort],Drug,RxNorm,Branded Drug Comp,S,1246305,2012-05-07,2099-12-31,NULL
42902748,NA,budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Clinical Drug,S,1359861,2012-12-03,2099-12-31,NULL
42902433,NA,budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort],Drug,RxNorm,Branded Drug,S,1359546,2012-12-03,2099-12-31,NULL
37002379,NA,budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0048 MG/ACTUAT / glycopyrrolate 0.009 MG/ACTUAT [Breztri],Drug,RxNorm,Branded Drug Comp,S,2387327,2021-01-04,2099-12-31,NULL
37002374,NA,budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0048 MG/ACTUAT / glycopyrrolate 0.009 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Clinical Drug,S,2387321,2021-01-04,2099-12-31,NULL
37002375,NA,budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0048 MG/ACTUAT / glycopyrrolate 0.009 MG/ACTUAT Metered Dose Inhaler [Breztri],Drug,RxNorm,Branded Drug,S,2387322,2021-01-04,2099-12-31,NULL
939545,NA,budesonide 0.18 MG/ACTUAT,Drug,RxNorm,Clinical Drug Comp,S,692474,2007-04-01,2099-12-31,NULL
35603776,NA,budesonide 0.18 MG/ACTUAT [Pulmicort],Drug,RxNorm,Branded Drug Comp,S,1745530,2016-05-02,2099-12-31,NULL
42903289,NA,budesonide 0.18 MG/ACTUAT Dry Powder Inhaler,Drug,RxNorm,Clinical Drug,S,1360402,2012-12-03,2099-12-31,NULL
42902458,NA,budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Pulmicort],Drug,RxNorm,Branded Drug,S,1359571,2012-12-03,2099-12-31,NULL
1356142,NA,budesonide 0.2 MG,Drug,RxNorm,Clinical Drug Comp,S,2108301,2019-02-04,2099-12-31,NULL
1356374,NA,budesonide 0.2 MG [Pulmicort],Drug,RxNorm,Branded Drug Comp,S,2109079,2019-02-04,2099-12-31,NULL
19060647,NA,budesonide 0.2 MG Inhalation Powder,Drug,RxNorm,Clinical Drug,S,247047,1970-01-01,2099-12-31,NULL
1356376,NA,budesonide 0.2 MG Inhalation Powder [Pulmicort],Drug,RxNorm,Branded Drug,S,2109081,2019-02-04,2099-12-31,NULL
939398,NA,budesonide 0.25 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,346148,1970-01-01,2099-12-31,NULL
19115612,NA,budesonide 0.25 MG/ML [Preferid],Drug,RxNorm,Branded Drug Comp,S,563329,2005-09-11,2099-12-31,NULL
19038788,NA,budesonide 0.25 MG/ML [Pulmicort],Drug,RxNorm,Branded Drug Comp,S,616816,2006-04-02,2099-12-31,NULL
19098138,NA,budesonide 0.25 MG/ML Inhalation Suspension,Drug,RxNorm,Clinical Drug,S,351109,1970-01-01,2099-12-31,NULL
939542,NA,budesonide 0.25 MG/ML Inhalation Suspension [Pulmicort],Drug,RxNorm,Branded Drug,S,616817,2006-04-02,2099-12-31,NULL
19011841,NA,budesonide 0.25 MG/ML Topical Cream,Drug,RxNorm,Clinical Drug,S,142074,1970-01-01,2099-12-31,NULL
19002398,NA,budesonide 0.25 MG/ML Topical Cream [Preferid],Drug,RxNorm,Branded Drug,S,103472,1970-01-01,2099-12-31,NULL
19105957,NA,budesonide 0.25 MG/ML Topical Lotion,Drug,RxNorm,Clinical Drug,S,423906,1970-01-01,2099-12-31,NULL
939422,NA,budesonide 0.5 MG/ML,Drug,RxNorm,Clinical Drug Comp,S,358545,1970-01-01,2099-12-31,NULL
19038789,NA,budesonide 0.5 MG/ML [Pulmicort],Drug,RxNorm,Branded Drug Comp,S,616818,2006-04-02,2099-12-31,NULL
939359,NA,budesonide 0.5 MG/ML Inhalation Suspension,Drug,RxNorm,Clinical Drug,S,252559,1970-01-01,2099-12-31,NULL
939543,NA,budesonide 0.5 MG/ML Inhalation Suspension [Pulmicort],Drug,RxNorm,Branded Drug,S,616819,2006-04-02,2099-12-31,NULL
45892455,NA,budesonide 2 MG/ACTUAT,Drug,RxNorm,Clinical Drug Comp,S,1596771,2015-03-02,2099-12-31,NULL
45892458,NA,budesonide 2 MG/ACTUAT [Uceris],Drug,RxNorm,Branded Drug Comp,S,1596774,2015-03-02,2099-12-31,NULL
45892457,NA,budesonide 2 MG/ACTUAT Rectal Foam,Drug,RxNorm,Clinical Drug,S,1596773,2015-03-02,2099-12-31,NULL
