Concept Name,Concept Id,Valid Start Date,Invalid Reason,Vocabulary Id,Concept Code,Concept Class Id,Standard Concept,Concept Name,Domain Id,Valid End Date
Methylprednisolone 4 MG Oral Tablet,45106991,2007-06-01,D,NDC,58016099375,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2012-06-01
Methylprednisolone 4 MG Oral Tablet,45363008,2007-06-01,D,NDC,58016099376,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2012-06-01
Methylprednisolone 4 MG Oral Tablet,45157954,2007-06-01,D,NDC,58016099377,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2012-06-01
Methylprednisolone 4 MG Oral Tablet,44919928,2007-06-01,D,NDC,58016099379,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2012-06-01
Methylprednisolone 4 MG Oral Tablet,45260708,2007-06-01,D,NDC,58016099380,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2012-06-01
Methylprednisolone 4 MG Oral Tablet,44987680,2007-06-01,D,NDC,58016099381,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2012-06-01
Methylprednisolone 4 MG Oral Tablet,45192123,2007-06-01,D,NDC,58016099382,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2012-06-01
Methylprednisolone 4 MG Oral Tablet,45106992,2007-06-01,D,NDC,58016099383,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2012-06-01
Methylprednisolone 4 MG Oral Tablet,45004673,2007-06-01,D,NDC,58016099384,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2012-06-01
Methylprednisolone 4 MG Oral Tablet,45021802,2007-06-01,D,NDC,58016099387,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2012-06-01
Methylprednisolone 4 MG Oral Tablet,45192124,2007-06-01,D,NDC,58016099389,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2012-06-01
Methylprednisolone 4 MG Oral Tablet,45055945,2007-06-01,D,NDC,58016099390,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2012-06-01
Methylprednisolone 4 MG Oral Tablet,44987681,2007-06-01,D,NDC,58016099391,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2012-06-01
Methylprednisolone 4 MG Oral Tablet,45192125,2007-06-01,D,NDC,58016099392,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2012-06-01
Methylprednisolone 4 MG Oral Tablet,45260709,2007-06-01,D,NDC,58016099393,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2012-06-01
Methylprednisolone 4 MG Oral Tablet,44936970,2007-06-01,D,NDC,58016099396,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2012-06-01
Methylprednisolone 4 MG Oral Tablet,45277810,2007-06-01,D,NDC,58016099397,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2012-06-01
Methylprednisolone 4 MG Oral Tablet,45055946,2007-06-01,D,NDC,58016099398,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2012-06-01
Methylprednisolone 4 MG Oral Tablet,45038965,2007-06-01,D,NDC,58016099399,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2012-06-01
{21 (Methylprednisolone 4 MG Oral Tablet) } Pack,45107003,2011-10-01,D,NDC,58016200101,11-digit NDC,,{21 (Methylprednisolone 4 MG Oral Tablet) } Pack,Drug,2014-09-01
{21 (Methylprednisolone 4 MG Oral Tablet) } Pack,45380117,2008-08-01,D,NDC,58016200401,11-digit NDC,,{21 (Methylprednisolone 4 MG Oral Tablet) } Pack,Drug,2014-09-01
Methylprednisolone 40 MG/ML Injectable Solution [Solu-Medrol],44885804,2007-06-01,D,NDC,58016489701,11-digit NDC,,Methylprednisolone 40 MG/ML Injectable Solution [Solu-Medrol],Drug,2014-08-01
methylprednisolone 4mg/1 ORAL TABLET,45226625,1997-10-31,,NDC,581180001,9-digit NDC,,methylprednisolone 4mg/1 ORAL TABLET,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet,45089975,2013-12-01,D,NDC,58118000100,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2017-06-01
Methylprednisolone 4 MG Oral Tablet,44970674,2017-09-01,D,NDC,58118000102,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2017-09-01
Methylprednisolone 4 MG Oral Tablet,45123938,2013-12-01,D,NDC,58118000103,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2017-09-01
Methylprednisolone 4 MG Oral Tablet,45089976,2013-12-01,D,NDC,58118000108,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2017-06-01
Methylprednisolone 40 MG/ML Injectable Solution [Solu-Medrone],19006968,1970-01-01,D,RxNorm,105399,Branded Drug,,Methylprednisolone 40 MG/ML Injectable Solution [Solu-Medrone],Drug,2012-12-03
Methylprednisolone 62.5 MG/ML Injectable Solution [Solu-Medrone],19006970,1970-01-01,D,RxNorm,105400,Branded Drug,,Methylprednisolone 62.5 MG/ML Injectable Solution [Solu-Medrone],Drug,2012-12-03
Methylprednisolone 125 MG/ML Injectable Solution [Solu-Medrone],19007001,1970-01-01,D,RxNorm,105401,Branded Drug,,Methylprednisolone 125 MG/ML Injectable Solution [Solu-Medrone],Drug,2012-12-03
Methylprednisolone 65.3 MG/ML Injectable Solution [Solu-Medrone],19007002,1970-01-01,D,RxNorm,105402,Branded Drug,,Methylprednisolone 65.3 MG/ML Injectable Solution [Solu-Medrone],Drug,2012-12-03
"prednisone 1mg/1 ORAL TABLET, DELAYED RELEASE",45857821,2012-07-27,,NDC,759870020,9-digit NDC,,"prednisone 1mg/1 ORAL TABLET, DELAYED RELEASE",Drug,2099-12-31
prednisone 1 MG Delayed Release Oral Tablet [Rayos],45383395,2012-08-01,,NDC,75987002001,11-digit NDC,,prednisone 1 MG Delayed Release Oral Tablet [Rayos],Drug,2099-12-31
prednisone 1 MG Delayed Release Oral Tablet [Rayos],45383396,2012-08-01,,NDC,75987002002,11-digit NDC,,prednisone 1 MG Delayed Release Oral Tablet [Rayos],Drug,2099-12-31
prednisone 1 MG Delayed Release Oral Tablet [Rayos],45093354,2012-09-01,,NDC,75987002070,11-digit NDC,,prednisone 1 MG Delayed Release Oral Tablet [Rayos],Drug,2099-12-31
"prednisone 2mg/1 ORAL TABLET, DELAYED RELEASE",45857822,2012-07-27,,NDC,759870021,9-digit NDC,,"prednisone 2mg/1 ORAL TABLET, DELAYED RELEASE",Drug,2099-12-31
prednisone 2 MG Delayed Release Oral Tablet [Rayos],45298239,2012-08-01,,NDC,75987002101,11-digit NDC,,prednisone 2 MG Delayed Release Oral Tablet [Rayos],Drug,2099-12-31
prednisone 2 MG Delayed Release Oral Tablet [Rayos],45093355,2012-08-01,,NDC,75987002102,11-digit NDC,,prednisone 2 MG Delayed Release Oral Tablet [Rayos],Drug,2099-12-31
prednisone 2 MG Delayed Release Oral Tablet [Rayos],45144155,2012-09-01,,NDC,75987002170,11-digit NDC,,prednisone 2 MG Delayed Release Oral Tablet [Rayos],Drug,2099-12-31
"prednisone 5mg/1 ORAL TABLET, DELAYED RELEASE",45857823,2012-07-27,,NDC,759870022,9-digit NDC,,"prednisone 5mg/1 ORAL TABLET, DELAYED RELEASE",Drug,2099-12-31
prednisone 5 MG Delayed Release Oral Tablet [Rayos],45366224,2012-08-01,,NDC,75987002201,11-digit NDC,,prednisone 5 MG Delayed Release Oral Tablet [Rayos],Drug,2099-12-31
prednisone 5 MG Delayed Release Oral Tablet [Rayos],44940232,2012-08-01,,NDC,75987002202,11-digit NDC,,prednisone 5 MG Delayed Release Oral Tablet [Rayos],Drug,2099-12-31
prednisone 5 MG Delayed Release Oral Tablet [Rayos],45110375,2012-09-01,,NDC,75987002270,11-digit NDC,,prednisone 5 MG Delayed Release Oral Tablet [Rayos],Drug,2099-12-31
"methylprednisolone sodium succinate 125mg/mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",44493924,1959-04-02,,NDC,703852016,9-digit NDC,,"methylprednisolone sodium succinate 125mg/mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",Drug,2099-12-31
methylprednisolone 125 MG Injection [Solu-Medrol],44423796,2017-05-01,D,NDC,70385201601,11-digit NDC,,methylprednisolone 125 MG Injection [Solu-Medrol],Drug,2020-06-01
"methylprednisolone sodium succinate 125mg/mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",42838255,2017-03-17,,NDC,705180334,9-digit NDC,,"methylprednisolone sodium succinate 125mg/mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",Drug,2099-12-31
methylprednisolone 125 MG Injection [Solu-Medrol],42828780,2018-02-01,D,NDC,70518033400,11-digit NDC,,methylprednisolone 125 MG Injection [Solu-Medrol],Drug,2020-06-01
Methylprednisolone 1000 MG Injection [Solu-Medrol],44462808,2017-06-01,D,NDC,70518050300,11-digit NDC,,Methylprednisolone 1000 MG Injection [Solu-Medrol],Drug,2017-07-01
"methylprednisolone acetate 40mg/mL INTRA-ARTICULAR; INTRALESIONAL; INTRAMUSCULAR; SOFT TISSUE INJECTION, SUSPENSION",44494736,2017-05-10,,NDC,705180516,9-digit NDC,,"methylprednisolone acetate 40mg/mL INTRA-ARTICULAR; INTRALESIONAL; INTRAMUSCULAR; SOFT TISSUE INJECTION, SUSPENSION",Drug,2099-12-31
1 ML methylprednisolone acetate 40 MG/ML Injection [Depo-Medrol],44420369,2017-06-01,,NDC,70518051600,11-digit NDC,,1 ML methylprednisolone acetate 40 MG/ML Injection [Depo-Medrol],Drug,2099-12-31
"methylprednisolone sodium succinate 125mg/2mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",36194980,2018-09-18,,NDC,705181424,9-digit NDC,,"methylprednisolone sodium succinate 125mg/2mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",Drug,2099-12-31
methylprednisolone 125 MG Injection [Solu-Medrol],36197982,2018-10-01,D,NDC,70518142400,11-digit NDC,,methylprednisolone 125 MG Injection [Solu-Medrol],Drug,2020-06-01
methylpred dp 4mg/1 ORAL TABLET,42646429,2019-06-26,,NDC,721890008,9-digit NDC,,methylpred dp 4mg/1 ORAL TABLET,Drug,2099-12-31
{21 (methylprednisolone 4 MG Oral Tablet) } Pack,42646784,2020-01-01,,NDC,72189000821,11-digit NDC,,{21 (methylprednisolone 4 MG Oral Tablet) } Pack,Drug,2099-12-31
methylprednisolone 4mg/1 ORAL TABLET,1171447,2019-11-12,,NDC,726470331,9-digit NDC,,methylprednisolone 4mg/1 ORAL TABLET,Drug,2099-12-31
methylprednisolone 4 MG Oral Tablet,1171803,2019-12-01,,NDC,72647033101,11-digit NDC,,methylprednisolone 4 MG Oral Tablet,Drug,2099-12-31
{21 (methylprednisolone 4 MG Oral Tablet) } Pack,1171804,2019-12-01,,NDC,72647033104,11-digit NDC,,{21 (methylprednisolone 4 MG Oral Tablet) } Pack,Drug,2099-12-31
1 ML methylprednisolone acetate 40 MG/ML Injection [Depo-Medrol],44462323,2017-01-01,,NDC,50090209800,11-digit NDC,,1 ML methylprednisolone acetate 40 MG/ML Injection [Depo-Medrol],Drug,2099-12-31
{21 (methylprednisolone 4 MG Oral Tablet) } Pack,36177666,2019-06-01,,NDC,50090309400,11-digit NDC,,{21 (methylprednisolone 4 MG Oral Tablet) } Pack,Drug,2099-12-31
methylprednisolone 4mg/1 ORAL TABLET,45848182,2010-01-01,,NDC,638740413,9-digit NDC,,methylprednisolone 4mg/1 ORAL TABLET,Drug,2099-12-31
{21 (Methylprednisolone 4 MG Oral Tablet) } Pack,45279541,2008-08-01,D,NDC,63874041321,11-digit NDC,,{21 (Methylprednisolone 4 MG Oral Tablet) } Pack,Drug,2019-09-01
Methylprednisolone 4 MG Oral Tablet,45245844,2008-10-01,D,NDC,66116066221,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2011-01-01
methylprednisolone 4mg/1 ORAL TABLET,44486599,2016-05-26,,NDC,662670961,9-digit NDC,,methylprednisolone 4mg/1 ORAL TABLET,Drug,2099-12-31
methylprednisolone 4 MG Oral Tablet,45331206,2007-06-01,,NDC,66267096121,11-digit NDC,,methylprednisolone 4 MG Oral Tablet,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet,45160657,2007-06-01,D,NDC,67651002701,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2012-06-01
Methylprednisolone 4 MG Oral Tablet,45143466,2007-06-01,D,NDC,67651002704,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2012-06-01
methylprednisolone 4mg/1 ORAL TABLET,36193616,1997-10-31,,NDC,680714028,9-digit NDC,,methylprednisolone 4mg/1 ORAL TABLET,Drug,2099-12-31
methylprednisolone 4 MG Oral Tablet,36179449,2018-08-01,,NDC,68071402801,11-digit NDC,,methylprednisolone 4 MG Oral Tablet,Drug,2099-12-31
methylprednisolone 4mg/1 ORAL TABLET,42837500,1997-10-31,,NDC,680714262,9-digit NDC,,methylprednisolone 4mg/1 ORAL TABLET,Drug,2099-12-31
methylprednisolone 4 MG Oral Tablet,42827759,2018-03-01,D,NDC,68071426201,11-digit NDC,,methylprednisolone 4 MG Oral Tablet,Drug,2020-06-01
methylprednisolone 4mg/1 ORAL TABLET,45853742,2013-11-13,,NDC,680840149,9-digit NDC,,methylprednisolone 4mg/1 ORAL TABLET,Drug,2099-12-31
methylprednisolone 4 MG Oral Tablet,45331714,2014-01-01,,NDC,68084014901,11-digit NDC,,methylprednisolone 4 MG Oral Tablet,Drug,2099-12-31
methylprednisolone 4 MG Oral Tablet,44939720,2014-01-01,,NDC,68084014911,11-digit NDC,,methylprednisolone 4 MG Oral Tablet,Drug,2099-12-31
methylprednisolone 4mg/1 ORAL TABLET,45853220,2013-08-02,,NDC,680010005,9-digit NDC,,methylprednisolone 4mg/1 ORAL TABLET,Drug,2099-12-31
{21 (methylprednisolone 4 MG Oral Tablet) } Pack,44973383,2013-11-01,,NDC,68001000501,11-digit NDC,,{21 (methylprednisolone 4 MG Oral Tablet) } Pack,Drug,2099-12-31
"methylprednisolone sodium succinate 125mg/2mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",36193600,1959-04-02,,NDC,680711792,9-digit NDC,,"methylprednisolone sodium succinate 125mg/2mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION",Drug,2099-12-31
methylprednisolone 125 MG Injection [Solu-Medrol],36179412,2018-06-01,,NDC,68071179202,11-digit NDC,,methylprednisolone 125 MG Injection [Solu-Medrol],Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet,44854024,2007-06-01,D,NDC,66993084002,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2015-05-01
{21 (Methylprednisolone 4 MG Oral Tablet) } Pack,44888195,2009-08-01,D,NDC,66993084021,11-digit NDC,,{21 (Methylprednisolone 4 MG Oral Tablet) } Pack,Drug,2015-05-01
Methylprednisolone 4 MG Oral Tablet,44922390,2007-06-01,D,NDC,67253036010,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2016-08-01
{21 (Methylprednisolone 4 MG Oral Tablet) } Pack,44871071,2008-08-01,D,NDC,67253036021,11-digit NDC,,{21 (Methylprednisolone 4 MG Oral Tablet) } Pack,Drug,2016-08-01
Methylprednisolone 4 MG Oral Tablet,45297442,2007-06-01,D,NDC,67296009701,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2012-06-01
methylprednisolone 4mg/1 ORAL TABLET,36192354,2018-05-14,,NDC,575820101,9-digit NDC,,methylprednisolone 4mg/1 ORAL TABLET,Drug,2099-12-31
methylprednisolone 4 MG Oral Tablet,36178379,2018-07-01,,NDC,57582010101,11-digit NDC,,methylprednisolone 4 MG Oral Tablet,Drug,2099-12-31
methylprednisolone 4 MG Oral Tablet,35506089,2019-04-01,,NDC,57582010102,11-digit NDC,,methylprednisolone 4 MG Oral Tablet,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet,44902084,2007-06-01,D,NDC,57866403601,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2012-06-01
Methylprednisolone 4 MG Oral Tablet,45208514,2007-06-01,D,NDC,57866403701,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2013-07-01
A-METHAPRED,45663750,1970-01-01,,SPL,f8111c76-d4e0-4d2b-a88b-5facd39fc7cf,SPL,,A-METHAPRED,Drug,2099-12-31
Methylprednisolone 2 MG Oral Tablet [Medrol],45361247,2009-01-01,D,NDC,54868495200,11-digit NDC,,Methylprednisolone 2 MG Oral Tablet [Medrol],Drug,2016-01-01
Methylprednisolone 2 MG Oral Tablet [Medrol],45173309,2009-01-01,D,NDC,54868495201,11-digit NDC,,Methylprednisolone 2 MG Oral Tablet [Medrol],Drug,2016-01-01
Methylprednisolone 40 MG Injection [Solu-Medrol],45173400,2010-12-01,D,NDC,54868619900,11-digit NDC,,Methylprednisolone 40 MG Injection [Solu-Medrol],Drug,2019-07-01
methylprednisolone 4mg/1 ORAL TABLET,45207606,1994-11-29,,NDC,548686624,9-digit NDC,,methylprednisolone 4mg/1 ORAL TABLET,Drug,2099-12-31
{21 (Methylprednisolone 4 MG Oral Tablet) } Pack,45020063,2008-08-01,D,NDC,54868662401,11-digit NDC,,{21 (Methylprednisolone 4 MG Oral Tablet) } Pack,Drug,2019-07-01
"methylprednisolone sodium succinate 40mg/mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",45071700,2004-11-30,,NDC,551549383,9-digit NDC,,"methylprednisolone sodium succinate 40mg/mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",Drug,2099-12-31
Methylprednisolone 40 MG Injection,44918619,2007-06-01,D,NDC,55154938305,11-digit NDC,,Methylprednisolone 40 MG Injection,Drug,2019-11-01
"methylprednisolone sodium succinate 125mg/2mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",45037575,2004-11-30,,NDC,551549557,9-digit NDC,,"methylprednisolone sodium succinate 125mg/2mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",Drug,2099-12-31
Methylprednisolone 125 MG Injection,44969226,2016-04-01,D,NDC,55154955705,11-digit NDC,,Methylprednisolone 125 MG Injection,Drug,2019-11-01
methylprednisolone 4mg/1 ORAL TABLET,44479435,1998-12-22,,NDC,552890649,9-digit NDC,,methylprednisolone 4mg/1 ORAL TABLET,Drug,2099-12-31
methylprednisolone 4 MG Oral Tablet,44850227,2007-06-01,,NDC,55289064930,11-digit NDC,,methylprednisolone 4 MG Oral Tablet,Drug,2099-12-31
methylprednisolone 4 MG Oral Tablet,45088662,2007-06-01,,NDC,55289064998,11-digit NDC,,methylprednisolone 4 MG Oral Tablet,Drug,2099-12-31
"methylprednisolone 40mg/mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",44493391,2016-11-11,,NDC,701211000,9-digit NDC,,"methylprednisolone 40mg/mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",Drug,2099-12-31
methylprednisolone 40 MG Injection,44425156,2016-12-01,,NDC,70121100001,11-digit NDC,,methylprednisolone 40 MG Injection,Drug,2099-12-31
methylprednisolone 40 MG Injection,44430624,2016-12-01,,NDC,70121100005,11-digit NDC,,methylprednisolone 40 MG Injection,Drug,2099-12-31
"methylprednisolone 125mg/2mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",44493392,2016-11-11,,NDC,701211001,9-digit NDC,,"methylprednisolone 125mg/2mL INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",Drug,2099-12-31
methylprednisolone 125 MG Injection,44423790,2016-12-01,,NDC,70121100101,11-digit NDC,,methylprednisolone 125 MG Injection,Drug,2099-12-31
methylprednisolone 125 MG Injection,44414177,2016-12-01,,NDC,70121100105,11-digit NDC,,methylprednisolone 125 MG Injection,Drug,2099-12-31
"methylprednisolone acetate 40mg/mL INTRA-ARTICULAR; INTRALESIONAL; INTRAMUSCULAR; INTRASYNOVIAL; SOFT TISSUE INJECTION, SUSPENSION",1187366,2019-05-20,,NDC,701211573,9-digit NDC,,"methylprednisolone acetate 40mg/mL INTRA-ARTICULAR; INTRALESIONAL; INTRAMUSCULAR; INTRASYNOVIAL; SOFT TISSUE INJECTION, SUSPENSION",Drug,2099-12-31
1 ML methylprednisolone acetate 40 MG/ML Injection,1187830,2019-06-01,,NDC,70121157301,11-digit NDC,,1 ML methylprednisolone acetate 40 MG/ML Injection,Drug,2099-12-31
1 ML methylprednisolone acetate 40 MG/ML Injection,1187831,2019-06-01,,NDC,70121157305,11-digit NDC,,1 ML methylprednisolone acetate 40 MG/ML Injection,Drug,2099-12-31
methylprednisolone 4mg/1 ORAL TABLET,37601408,2019-03-12,,NDC,687887343,9-digit NDC,,methylprednisolone 4mg/1 ORAL TABLET,Drug,2099-12-31
{21 (methylprednisolone 4 MG Oral Tablet) } Pack,37601892,2019-04-01,,NDC,68788734302,11-digit NDC,,{21 (methylprednisolone 4 MG Oral Tablet) } Pack,Drug,2099-12-31
methylprednisolone 4mg/1 ORAL TABLET,45856374,2014-10-08,,NDC,687889218,9-digit NDC,,methylprednisolone 4mg/1 ORAL TABLET,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet,45863683,2014-11-01,D,NDC,68788921802,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2019-11-01
methylprednisolone 4mg/1 ORAL TABLET,44491175,2015-07-10,,NDC,691894593,9-digit NDC,,methylprednisolone 4mg/1 ORAL TABLET,Drug,2099-12-31
Methylprednisolone 4 MG Oral Tablet,44442645,2017-05-01,D,NDC,69189459301,11-digit NDC,,Methylprednisolone 4 MG Oral Tablet,Drug,2018-07-01
methylprednisolone 4mg/1 ORAL TABLET,42884677,1997-10-31,,NDC,764200041,9-digit NDC,,methylprednisolone 4mg/1 ORAL TABLET,Drug,2099-12-31
{21 (methylprednisolone 4 MG Oral Tablet) } Pack,42885290,2020-02-01,,NDC,76420004121,11-digit NDC,,{21 (methylprednisolone 4 MG Oral Tablet) } Pack,Drug,2099-12-31
"methylprednisolone acetate, lidocaine hydrochloride, bupivacaine hydrochloride, povidine iodine, sod... EPIDURAL; INFILTRATION; INTRA-ARTICULAR; INTRALESIONAL; INTRAMUSCULAR; INTRAVENOUS; SOFT TISSUE; SUB KIT",45858662,2014-07-25,,NDC,764200750,9-digit NDC,,"methylprednisolone acetate, lidocaine hydrochloride, bupivacaine hydrochloride, povidine iodine, sod... EPIDURAL; INFILTRATION; INTRA-ARTICULAR; INTRALESIONAL; INTRAMUSCULAR; INTRAVENOUS; SOFT TISSUE; SUB KIT",Drug,2099-12-31
{1 (10 ML) (Bupivacaine Hydrochloride 2.5 MG/ML Injectable Solution [Marcaine]) / 5 (Isopropyl Alcohol 0.7 ML/ML Medicated Pad) / 1 (5 ML) (Lidocaine Hydrochloride 10 MG/ML Injectable Solution) / 1 (1 ML) (methylprednisolone acetate 40 MG/ML Injectable Su,45861083,2014-09-01,D,NDC,76420075001,11-digit NDC,,{1 (10 ML) (Bupivacaine Hydrochloride 2.5 MG/ML Injectable Solution [Marcaine]) / 5 (Isopropyl Alcohol 0.7 ML/ML Medicated Pad) / 1 (5 ML) (Lidocaine Hydrochloride 10 MG/ML Injectable Solution) / 1 (1 ML) (methylprednisolone acetate 40 MG/ML Injectable Su,Drug,2015-05-01
{1 (10 ML) (Bupivacaine Hydrochloride 2.5 MG/ML Injectable Solution [Marcaine]) / 5 (Isopropyl Alcohol 0.7 ML/ML Medicated Pad) / 1 (5 ML) (Lidocaine Hydrochloride 10 MG/ML Injectable Solution) / 1 (1 ML) (methylprednisolone acetate 80 MG/ML Injectable Su,45865272,2014-09-01,D,NDC,76420075501,11-digit NDC,,{1 (10 ML) (Bupivacaine Hydrochloride 2.5 MG/ML Injectable Solution [Marcaine]) / 5 (Isopropyl Alcohol 0.7 ML/ML Medicated Pad) / 1 (5 ML) (Lidocaine Hydrochloride 10 MG/ML Injectable Solution) / 1 (1 ML) (methylprednisolone acetate 80 MG/ML Injectable Su,Drug,2015-05-01
{3 (Isopropyl Alcohol 0.7 ML/ML Medicated Pad) / 1 (10 ML) (Lidocaine Hydrochloride 10 MG/ML Injectable Solution) / 1 (1 ML) (methylprednisolone acetate 40 ML Injectable Suspension [Depo-Medrol]) / 3 (Povidone-Iodine 100 MG/ML Medicated Pad) } Pack [Enova,45869441,2014-09-01,D,NDC,76420077501,11-digit NDC,,{3 (Isopropyl Alcohol 0.7 ML/ML Medicated Pad) / 1 (10 ML) (Lidocaine Hydrochloride 10 MG/ML Injectable Solution) / 1 (1 ML) (methylprednisolone acetate 40 ML Injectable Suspension [Depo-Medrol]) / 3 (Povidone-Iodine 100 MG/ML Medicated Pad) } Pack [Enova,Drug,2015-05-01
{1 (10 ML) (Bupivacaine Hydrochloride 2.5 MG/ML Injectable Solution [Marcaine]) / 3 (Isopropyl Alcohol 0.7 ML/ML Medicated Pad) / 1 (5 ML) (Lidocaine Hydrochloride 10 MG/ML Injectable Solution) / 1 (1 ML) (methylprednisolone acetate 40 MG/ML Injectable Su,45871615,2014-09-01,D,NDC,76420079501,11-digit NDC,,{1 (10 ML) (Bupivacaine Hydrochloride 2.5 MG/ML Injectable Solution [Marcaine]) / 3 (Isopropyl Alcohol 0.7 ML/ML Medicated Pad) / 1 (5 ML) (Lidocaine Hydrochloride 10 MG/ML Injectable Solution) / 1 (1 ML) (methylprednisolone acetate 40 MG/ML Injectable Su,Drug,2015-05-01
