concept_name,concept_id,valid_start_date,invalid_reason,vocabulary_id,concept_code,concept_class_id,standar_concept,concept_name,domain_id,valid_end_date
Hydrocortisone 0.0025 MG/MG [Schericur],41015861,2017-08-24,,RxNorm Extension,OMOP2213823,Branded Drug Comp,S,Hydrocortisone 0.0025 MG/MG [Schericur],Drug,2099-12-31
Hydrocortisone 0.0025 MG/MG [Hydrocutan],41015862,2017-08-24,,RxNorm Extension,OMOP2213824,Branded Drug Comp,S,Hydrocortisone 0.0025 MG/MG [Hydrocutan],Drug,2099-12-31
Hydrocortisone 0.01 MG/MG [Ficortril],41015863,2017-08-24,,RxNorm Extension,OMOP2213825,Branded Drug Comp,S,Hydrocortisone 0.01 MG/MG [Ficortril],Drug,2099-12-31
Hydrocortisone 0.00025 MG/MG [Hydro Heumann],41015864,2017-08-24,,RxNorm Extension,OMOP2213826,Branded Drug Comp,S,Hydrocortisone 0.00025 MG/MG [Hydro Heumann],Drug,2099-12-31
Hydrocortisone 0.0333 MG/ML [Alfason],41015865,2017-08-24,,RxNorm Extension,OMOP2213827,Branded Drug Comp,S,Hydrocortisone 0.0333 MG/ML [Alfason],Drug,2099-12-31
Hydrocortisone 0.00002 MG/MG [Hydrocutan],41015867,2017-08-24,,RxNorm Extension,OMOP2213829,Branded Drug Comp,S,Hydrocortisone 0.00002 MG/MG [Hydrocutan],Drug,2099-12-31
Hydrocortisone 0.1 MG/ML [Systral],41015868,2017-08-24,,RxNorm Extension,OMOP2213830,Branded Drug Comp,S,Hydrocortisone 0.1 MG/ML [Systral],Drug,2099-12-31
Chlorphenesin 0.0025 MG/MG / Hydrocortisone 0.0025 MG/MG [Fungisalb],41016551,2017-08-24,,RxNorm Extension,OMOP2214513,Branded Drug Comp,S,Chlorphenesin 0.0025 MG/MG / Hydrocortisone 0.0025 MG/MG [Fungisalb],Drug,2099-12-31
Hydrocortisone / Tioxolone Topical Ointment [Psoil],40956856,2017-08-24,,RxNorm Extension,OMOP2154818,Branded Drug Form,S,Hydrocortisone / Tioxolone Topical Ointment [Psoil],Drug,2099-12-31
Hydrocortisone / Salicylic Acid Topical Solution [Rombellin],40956857,2017-08-24,,RxNorm Extension,OMOP2154819,Branded Drug Form,S,Hydrocortisone / Salicylic Acid Topical Solution [Rombellin],Drug,2099-12-31
Hydrocortisone / Oxytetracycline / Polymyxin B Topical Ointment [Terracortril],40956858,2017-08-24,,RxNorm Extension,OMOP2154820,Branded Drug Form,S,Hydrocortisone / Oxytetracycline / Polymyxin B Topical Ointment [Terracortril],Drug,2099-12-31
Hydrocortisone / Hyposulfurous Acid / Salicylic Acid Topical Cream [Corti Jaikal],40956859,2017-08-24,,RxNorm Extension,OMOP2154821,Branded Drug Form,S,Hydrocortisone / Hyposulfurous Acid / Salicylic Acid Topical Cream [Corti Jaikal],Drug,2099-12-31
Hydrocortisone Oral Tablet [Hydrocutan],40956862,2017-08-24,,RxNorm Extension,OMOP2154824,Branded Drug Form,S,Hydrocortisone Oral Tablet [Hydrocutan],Drug,2099-12-31
diphenylpyraline / Framycetin / Hydrocortisone Topical Cream [Topoderm N],40957205,2017-08-24,,RxNorm Extension,OMOP2155167,Branded Drug Form,S,diphenylpyraline / Framycetin / Hydrocortisone Topical Cream [Topoderm N],Drug,2099-12-31
Hydrocortisone 0.005 MG/MG / Sodium 0.04 MG/MG / Urea 0.04 MG/MG Topical Cream Box of 1,40960500,2017-08-24,,RxNorm Extension,OMOP2158462,Clinical Drug Box,S,Hydrocortisone 0.005 MG/MG / Sodium 0.04 MG/MG / Urea 0.04 MG/MG Topical Cream Box of 1,Drug,2099-12-31
Hydrocortisone 1 MG/ML / Salicylic Acid 15 MG/ML Topical Solution Box of 1,40960501,2017-08-24,,RxNorm Extension,OMOP2158463,Clinical Drug Box,S,Hydrocortisone 1 MG/ML / Salicylic Acid 15 MG/ML Topical Solution Box of 1,Drug,2099-12-31
Hydrocortisone 1 MG/ML / Salicylic Acid 15 MG/ML Topical Solution,40960502,2017-08-24,,RxNorm Extension,OMOP2158464,Clinical Drug,S,Hydrocortisone 1 MG/ML / Salicylic Acid 15 MG/ML Topical Solution,Drug,2099-12-31
Hydrocortisone 5 MG / Pseudomonas aeruginosa 30000000 UNT / Staphylococcus aureus 300000000 UNT / Streptococcus 30000000 UNT Vaginal Tablet,40960503,2017-08-24,,RxNorm Extension,OMOP2158465,Clinical Drug,S,Hydrocortisone 5 MG / Pseudomonas aeruginosa 30000000 UNT / Staphylococcus aureus 300000000 UNT / Streptococcus 30000000 UNT Vaginal Tablet,Drug,2099-12-31
Hydrocortisone 2 MG/ML / Oxytetracycline 6.48 MG/ML / Polymyxin B 2 UNT/ML Topical Solution Box of 1,40960504,2017-08-24,,RxNorm Extension,OMOP2158466,Clinical Drug Box,S,Hydrocortisone 2 MG/ML / Oxytetracycline 6.48 MG/ML / Polymyxin B 2 UNT/ML Topical Solution Box of 1,Drug,2099-12-31
Hydrocortisone 20 MG/ML / Oxytetracycline 60 MG/ML / Polymyxin B 20000 UNT/ML Topical Solution Box of 100,40960505,2017-08-24,,RxNorm Extension,OMOP2158467,Clinical Drug Box,S,Hydrocortisone 20 MG/ML / Oxytetracycline 60 MG/ML / Polymyxin B 20000 UNT/ML Topical Solution Box of 100,Drug,2099-12-31
Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 10 UNT/MG Prefilled Syringe Box of 1,40960506,2017-08-24,,RxNorm Extension,OMOP2158468,Clinical Drug Box,S,Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.005 MG/MG / Polymyxin B 10 UNT/MG Prefilled Syringe Box of 1,Drug,2099-12-31
Hydrocortisone 5 MG / Neomycin 5 MG / Sulfanilamide 400 MG / sulfathiazole 100 MG Vaginal Tablet Box of 80,40960507,2017-08-24,,RxNorm Extension,OMOP2158469,Clinical Drug Box,S,Hydrocortisone 5 MG / Neomycin 5 MG / Sulfanilamide 400 MG / sulfathiazole 100 MG Vaginal Tablet Box of 80,Drug,2099-12-31
Hydrocortisone 0.1 MG/MG Rectal Spray Box of 10,40960510,2017-08-24,,RxNorm Extension,OMOP2158472,Clinical Drug Box,S,Hydrocortisone 0.1 MG/MG Rectal Spray Box of 10,Drug,2099-12-31
Hydrocortisone 10 MG/ML Injectable Solution Box of 1,40960511,2017-08-24,,RxNorm Extension,OMOP2158473,Clinical Drug Box,S,Hydrocortisone 10 MG/ML Injectable Solution Box of 1,Drug,2099-12-31
Hydrocortisone 33.5 MG/ML Injectable Solution Box of 1,40960512,2017-08-24,,RxNorm Extension,OMOP2158474,Clinical Drug Box,S,Hydrocortisone 33.5 MG/ML Injectable Solution Box of 1,Drug,2099-12-31
Hydrocortisone 0.1 MG/ML Injectable Solution Box of 1,40960517,2017-08-24,,RxNorm Extension,OMOP2158479,Clinical Drug Box,S,Hydrocortisone 0.1 MG/ML Injectable Solution Box of 1,Drug,2099-12-31
Hexachlorophene 0.001 MG/MG / Hydrocortisone 0.0015 MG/MG / linoleate 0.0088 MG/MG / Oleate 0.0008 MG/MG / palmitate 0.0002 MG/MG / stearate 0.0002 MG/MG / Vitamin A 2 UNT/MG / Vitamin E 0.0006 MG/MG / ... Topical Ointment,40960595,2017-08-24,,RxNorm Extension,OMOP2158557,Clinical Drug,S,Hexachlorophene 0.001 MG/MG / Hydrocortisone 0.0015 MG/MG / linoleate 0.0088 MG/MG / Oleate 0.0008 MG/MG / palmitate 0.0002 MG/MG / stearate 0.0002 MG/MG / Vitamin A 2 UNT/MG / Vitamin E 0.0006 MG/MG / ... Topical Ointment,Drug,2099-12-31
guaiazulene 0.0001 MG/MG / Hydrocortisone 0.0025 MG/MG Topical Ointment Box of 1,40960662,2017-08-24,,RxNorm Extension,OMOP2158624,Clinical Drug Box,S,guaiazulene 0.0001 MG/MG / Hydrocortisone 0.0025 MG/MG Topical Ointment Box of 1,Drug,2099-12-31
Framycetin 0.005 MG/MG / Hydrocortisone 0.01 MG/MG Ophthalmic Ointment Box of 1,40960823,2017-08-24,,RxNorm Extension,OMOP2158785,Clinical Drug Box,S,Framycetin 0.005 MG/MG / Hydrocortisone 0.01 MG/MG Ophthalmic Ointment Box of 1,Drug,2099-12-31
Chlorphenesin 0.0025 MG/MG / Hydrocortisone 0.0025 MG/MG Topical Ointment,40961915,2017-08-24,,RxNorm Extension,OMOP2159877,Clinical Drug,S,Chlorphenesin 0.0025 MG/MG / Hydrocortisone 0.0025 MG/MG Topical Ointment,Drug,2099-12-31
Chlorphenesin 300 MG / Hydrocortisone 50 MG Vaginal Suppository,40961916,2017-08-24,,RxNorm Extension,OMOP2159878,Clinical Drug,S,Chlorphenesin 300 MG / Hydrocortisone 50 MG Vaginal Suppository,Drug,2099-12-31
Cetylpyridinium 0.001 MG/MG / chlorphenoxamine 0.009 MG/MG / Hydrocortisone 0.0075 MG/MG Topical Cream Box of 1,40961973,2017-08-24,,RxNorm Extension,OMOP2159935,Clinical Drug Box,S,Cetylpyridinium 0.001 MG/MG / chlorphenoxamine 0.009 MG/MG / Hydrocortisone 0.0075 MG/MG Topical Cream Box of 1,Drug,2099-12-31
bamipine 0.005 MG/MG / Bromochlorosalicylanilide 0.03 MG/MG / Hydrocortisone 0.0025 MG/MG Topical Cream Box of 10,40962604,2017-08-24,,RxNorm Extension,OMOP2160566,Clinical Drug Box,S,bamipine 0.005 MG/MG / Bromochlorosalicylanilide 0.03 MG/MG / Hydrocortisone 0.0025 MG/MG Topical Cream Box of 10,Drug,2099-12-31
Bacitracin 0.00405 MG/MG / Hydrocortisone 0.01 MG/MG / Polymyxin B 7.5 UNT/MG Otic Ointment,40962614,2017-08-24,,RxNorm Extension,OMOP2160576,Clinical Drug,S,Bacitracin 0.00405 MG/MG / Hydrocortisone 0.01 MG/MG / Polymyxin B 7.5 UNT/MG Otic Ointment,Drug,2099-12-31
Bacitracin 0.00405 MG/MG / Hydrocortisone 0.01 MG/MG / Neomycin 0.005 MG/MG / Polymyxin B 7.5 UNT/MG Prefilled Syringe Box of 1,40962615,2017-08-24,,RxNorm Extension,OMOP2160577,Clinical Drug Box,S,Bacitracin 0.00405 MG/MG / Hydrocortisone 0.01 MG/MG / Neomycin 0.005 MG/MG / Polymyxin B 7.5 UNT/MG Prefilled Syringe Box of 1,Drug,2099-12-31
Allantoin 20 MG/ML / Coal Tar 50 MG/ML / Hydrocortisone 25 MG/ML Topical Cream,40963067,2017-08-24,,RxNorm Extension,OMOP2161029,Clinical Drug,S,Allantoin 20 MG/ML / Coal Tar 50 MG/ML / Hydrocortisone 25 MG/ML Topical Cream,Drug,2099-12-31
Allantoin 0.005 MG/MG / Bismuth 0.036 MG/MG / Hydrocortisone 0.0025 MG/MG / polidocanol 0.03 MG/MG / resorcinol 0.01 MG/MG / Zinc Oxide 0.128 MG/MG Topical Ointment,40963071,2017-08-24,,RxNorm Extension,OMOP2161033,Clinical Drug,S,Allantoin 0.005 MG/MG / Bismuth 0.036 MG/MG / Hydrocortisone 0.0025 MG/MG / polidocanol 0.03 MG/MG / resorcinol 0.01 MG/MG / Zinc Oxide 0.128 MG/MG Topical Ointment,Drug,2099-12-31
Aesculus hippocastanum bark extract 84 MG / Bismuth 540 MG / Hamamelis virginiana whole extract 420 MG / Hydrocortisone 100 MG / polidocanol 800 MG / Zinc Oxide 3430 MG Rectal Suppository Box of 1,40963137,2017-08-24,,RxNorm Extension,OMOP2161099,Clinical Drug Box,S,Aesculus hippocastanum bark extract 84 MG / Bismuth 540 MG / Hamamelis virginiana whole extract 420 MG / Hydrocortisone 100 MG / polidocanol 800 MG / Zinc Oxide 3430 MG Rectal Suppository Box of 1,Drug,2099-12-31
Aesculus hippocastanum bark extract 0.002 MG/MG / Bismuth 0.005 MG/MG / Caseins 0.01 MG/MG / Hamamelis virginiana whole extract 0.01 MG/MG / Hydrocortisone 0.0025 MG/MG / polidocanol 0.04 MG/MG / Zinc Oxide 0.1 MG/MG Topical Ointment Box of 1,40963138,2017-08-24,,RxNorm Extension,OMOP2161100,Clinical Drug Box,S,Aesculus hippocastanum bark extract 0.002 MG/MG / Bismuth 0.005 MG/MG / Caseins 0.01 MG/MG / Hamamelis virginiana whole extract 0.01 MG/MG / Hydrocortisone 0.0025 MG/MG / polidocanol 0.04 MG/MG / Zinc Oxide 0.1 MG/MG Topical Ointment Box of 1,Drug,2099-12-31
3-Benzhydryloxy-8-Isopropylnortropane 0.0025 MG/MG / Hydrocortisone 0.005 MG/MG / Tyrothricin 0.001 MG/MG Topical Ointment Box of 1,40963329,2017-08-24,,RxNorm Extension,OMOP2161291,Clinical Drug Box,S,3-Benzhydryloxy-8-Isopropylnortropane 0.0025 MG/MG / Hydrocortisone 0.005 MG/MG / Tyrothricin 0.001 MG/MG Topical Ointment Box of 1,Drug,2099-12-31
"2,2-Dimethyl-1,3-Dioxolane-4-Methanol 0.055 MG/MG / Cetylpyridinium 0.001 MG/MG / Hydrocortisone 0.001 MG/MG / isopropyl myristate 0.002 MG/MG Topical Solution Box of 1",40963343,2017-08-24,,RxNorm Extension,OMOP2161305,Clinical Drug Box,S,"2,2-Dimethyl-1,3-Dioxolane-4-Methanol 0.055 MG/MG / Cetylpyridinium 0.001 MG/MG / Hydrocortisone 0.001 MG/MG / isopropyl myristate 0.002 MG/MG Topical Solution Box of 1",Drug,2099-12-31
"2,2-Dimethyl-1,3-Dioxolane-4-Methanol 0.055 MG/MG / Cetylpyridinium 0.001 MG/MG / Hydrocortisone 0.001 MG/MG / isopropyl myristate 0.002 MG/MG Topical Solution",40963344,2017-08-24,,RxNorm Extension,OMOP2161306,Clinical Drug,S,"2,2-Dimethyl-1,3-Dioxolane-4-Methanol 0.055 MG/MG / Cetylpyridinium 0.001 MG/MG / Hydrocortisone 0.001 MG/MG / isopropyl myristate 0.002 MG/MG Topical Solution",Drug,2099-12-31
Hydrocortisone 10 MG Oral Tablet Box of 20 by Sanofi,40916776,2017-08-24,,RxNorm Extension,OMOP2114738,Marketed Product,S,Hydrocortisone 10 MG Oral Tablet Box of 20 by Sanofi,Drug,2099-12-31
Hydrocortisone 0.0000167 MG/MG,40920406,2017-08-24,,RxNorm Extension,OMOP2118368,Clinical Drug Comp,S,Hydrocortisone 0.0000167 MG/MG,Drug,2099-12-31
Hydrocortisone 4 MG/ML,40920407,2017-08-24,,RxNorm Extension,OMOP2118369,Clinical Drug Comp,S,Hydrocortisone 4 MG/ML,Drug,2099-12-31
Hydrocortisone 0.0833 MG/ML,40920408,2017-08-24,,RxNorm Extension,OMOP2118370,Clinical Drug Comp,S,Hydrocortisone 0.0833 MG/ML,Drug,2099-12-31
Hydrocortisone 0.0000333 MG/MG,40920409,2017-08-24,,RxNorm Extension,OMOP2118371,Clinical Drug Comp,S,Hydrocortisone 0.0000333 MG/MG,Drug,2099-12-31
Hydrocortisone 0.01 MG/MG / Tioxolone 0.05 MG/MG [Psoil],40922344,2017-08-24,,RxNorm Extension,OMOP2120306,Branded Drug Comp,S,Hydrocortisone 0.01 MG/MG / Tioxolone 0.05 MG/MG [Psoil],Drug,2099-12-31
Hydrocortisone 0.005 MG/MG / Sodium Ichtosylate 0.01 MG/MG [Ichtho],40922345,2017-08-24,,RxNorm Extension,OMOP2120307,Branded Drug Comp,S,Hydrocortisone 0.005 MG/MG / Sodium Ichtosylate 0.01 MG/MG [Ichtho],Drug,2099-12-31
Hydrocortisone 20 MG/ML / Oxytetracycline 60 MG/ML / Polymyxin B 20000 UNT/ML [Terracortril],40922346,2017-08-24,,RxNorm Extension,OMOP2120308,Branded Drug Comp,S,Hydrocortisone 20 MG/ML / Oxytetracycline 60 MG/ML / Polymyxin B 20000 UNT/ML [Terracortril],Drug,2099-12-31
Hydrocortisone 0.002 MG/MG / Oxytetracycline 0.00648 MG/MG / Polymyxin B 0.002 UNT/MG [Terracortril],40922347,2017-08-24,,RxNorm Extension,OMOP2120309,Branded Drug Comp,S,Hydrocortisone 0.002 MG/MG / Oxytetracycline 0.00648 MG/MG / Polymyxin B 0.002 UNT/MG [Terracortril],Drug,2099-12-31
Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.00576 MG/MG / Polymyxin B 7.5 UNT/MG [Terracortril],40922348,2017-08-24,,RxNorm Extension,OMOP2120310,Branded Drug Comp,S,Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.00576 MG/MG / Polymyxin B 7.5 UNT/MG [Terracortril],Drug,2099-12-31
Hydrocortisone 3.3 MG [Posterisan Corte],40922349,2017-08-24,,RxNorm Extension,OMOP2120311,Branded Drug Comp,S,Hydrocortisone 3.3 MG [Posterisan Corte],Drug,2099-12-31
Hydrocortisone 0.00005 MG/MG [Linola],40922350,2017-08-24,,RxNorm Extension,OMOP2120312,Branded Drug Comp,S,Hydrocortisone 0.00005 MG/MG [Linola],Drug,2099-12-31
Hydrocortisone 0.000333 MG/MG [Behrederm],40922351,2017-08-24,,RxNorm Extension,OMOP2120313,Branded Drug Comp,S,Hydrocortisone 0.000333 MG/MG [Behrederm],Drug,2099-12-31
Hydrocortisone 0.005 MG/MG [Linola],40922352,2017-08-24,,RxNorm Extension,OMOP2120314,Branded Drug Comp,S,Hydrocortisone 0.005 MG/MG [Linola],Drug,2099-12-31
Hydrocortisone 0.005 MG/MG [Hydrocortison Ratiopharm],40922353,2017-08-24,,RxNorm Extension,OMOP2120315,Branded Drug Comp,S,Hydrocortisone 0.005 MG/MG [Hydrocortison Ratiopharm],Drug,2099-12-31
Hydrocortisone 0.0005 MG/MG [Sagittacortin],40922354,2017-08-24,,RxNorm Extension,OMOP2120316,Branded Drug Comp,S,Hydrocortisone 0.0005 MG/MG [Sagittacortin],Drug,2099-12-31
Hydrocortisone 0.00000333 MG/MG [Alfason],40922355,2017-08-24,,RxNorm Extension,OMOP2120317,Branded Drug Comp,S,Hydrocortisone 0.00000333 MG/MG [Alfason],Drug,2099-12-31
Hydrocortisone 20 MG/ML [Hydrocort],40922356,2017-08-24,,RxNorm Extension,OMOP2120318,Branded Drug Comp,S,Hydrocortisone 20 MG/ML [Hydrocort],Drug,2099-12-31
Hydrocortisone 0.0025 MG/MG [Hydrocortison Heum],40922357,2017-08-24,,RxNorm Extension,OMOP2120319,Branded Drug Comp,S,Hydrocortisone 0.0025 MG/MG [Hydrocortison Heum],Drug,2099-12-31
Hydrocortisone 0.000167 MG/MG [Munitren],40922359,2017-08-24,,RxNorm Extension,OMOP2120321,Branded Drug Comp,S,Hydrocortisone 0.000167 MG/MG [Munitren],Drug,2099-12-31
Hydrocortisone 2.5 MG/ML [Hydrocortison Ratiopharm],40922360,2017-08-24,,RxNorm Extension,OMOP2120322,Branded Drug Comp,S,Hydrocortisone 2.5 MG/ML [Hydrocortison Ratiopharm],Drug,2099-12-31
Hydrocortisone 0.000333 MG/MG [Soventol],40922361,2017-08-24,,RxNorm Extension,OMOP2120323,Branded Drug Comp,S,Hydrocortisone 0.000333 MG/MG [Soventol],Drug,2099-12-31
Hydrocortisone 0.000033 MG/MG [Posterine],40922362,2017-08-24,,RxNorm Extension,OMOP2120324,Branded Drug Comp,S,Hydrocortisone 0.000033 MG/MG [Posterine],Drug,2099-12-31
Hexachlorophene 0.001 MG/MG / Hydrocortisone 0.0015 MG/MG / linoleate 0.0088 MG/MG / Oleate 0.0008 MG/MG / palmitate 0.0002 MG/MG / stearate 0.0002 MG/MG / Vitamin A 2 UNT/MG / Vitamin E 0.0006 MG/MG / Wheat preparation 0.00212 MG/MG / ... [Pulvicrus],40922402,2017-08-24,,RxNorm Extension,OMOP2120364,Branded Drug Comp,S,Hexachlorophene 0.001 MG/MG / Hydrocortisone 0.0015 MG/MG / linoleate 0.0088 MG/MG / Oleate 0.0008 MG/MG / palmitate 0.0002 MG/MG / stearate 0.0002 MG/MG / Vitamin A 2 UNT/MG / Vitamin E 0.0006 MG/MG / Wheat preparation 0.00212 MG/MG / ... [Pulvicrus],Drug,2099-12-31
Gentamicin 0.167 MG/MG / Hydrocortisone 0.01 MG/MG [Corti Refobacin],40922481,2017-08-24,,RxNorm Extension,OMOP2120443,Branded Drug Comp,S,Gentamicin 0.167 MG/MG / Hydrocortisone 0.01 MG/MG [Corti Refobacin],Drug,2099-12-31
Framycetin 0.005 MG/MG / Hydrocortisone 0.01 MG/MG [Hydrocortimycin],40922523,2017-08-24,,RxNorm Extension,OMOP2120485,Branded Drug Comp,S,Framycetin 0.005 MG/MG / Hydrocortisone 0.01 MG/MG [Hydrocortimycin],Drug,2099-12-31
bibrocathol 0.05 MG/MG / Hydrocortisone 0.005 MG/MG [Novifort],40923351,2017-08-24,,RxNorm Extension,OMOP2121313,Branded Drug Comp,S,bibrocathol 0.05 MG/MG / Hydrocortisone 0.005 MG/MG [Novifort],Drug,2099-12-31
Bacitracin 0.00405 MG/MG / Hydrocortisone 0.01 MG/MG / Polymyxin B 7.5 UNT/MG [Polyspectran],40923420,2017-08-24,,RxNorm Extension,OMOP2121382,Branded Drug Comp,S,Bacitracin 0.00405 MG/MG / Hydrocortisone 0.01 MG/MG / Polymyxin B 7.5 UNT/MG [Polyspectran],Drug,2099-12-31
Hydrocortisone / Oxytetracycline / Polymyxin B Topical Solution,40923968,2017-08-24,,RxNorm Extension,OMOP2121930,Clinical Drug Form,S,Hydrocortisone / Oxytetracycline / Polymyxin B Topical Solution,Drug,2099-12-31
Hydrocortisone / Natamycin / Neomycin Topical Cream,40923969,2017-08-24,,RxNorm Extension,OMOP2121931,Clinical Drug Form,S,Hydrocortisone / Natamycin / Neomycin Topical Cream,Drug,2099-12-31
Allantoin / Coal Tar / Hydrocortisone Topical Cream,40924492,2017-08-24,,RxNorm Extension,OMOP2122454,Clinical Drug Form,S,Allantoin / Coal Tar / Hydrocortisone Topical Cream,Drug,2099-12-31
Allantoin / Bismuth / Hydrocortisone / polidocanol / resorcinol / Zinc Sulfate Rectal Suppository,40924493,2017-08-24,,RxNorm Extension,OMOP2122455,Clinical Drug Form,S,Allantoin / Bismuth / Hydrocortisone / polidocanol / resorcinol / Zinc Sulfate Rectal Suppository,Drug,2099-12-31
3-Benzhydryloxy-8-Isopropylnortropane / Benzalkonium / Hydrocortisone / Natamycin Rectal Suppository,40924574,2017-08-24,,RxNorm Extension,OMOP2122536,Clinical Drug Form,S,3-Benzhydryloxy-8-Isopropylnortropane / Benzalkonium / Hydrocortisone / Natamycin Rectal Suppository,Drug,2099-12-31
Hydrocortisone / Pseudomonas aeruginosa / Staphylococcus aureus / Streptococcus Vaginal Tablet [Kolpicortin],40925584,2017-08-24,,RxNorm Extension,OMOP2123546,Branded Drug Form,S,Hydrocortisone / Pseudomonas aeruginosa / Staphylococcus aureus / Streptococcus Vaginal Tablet [Kolpicortin],Drug,2099-12-31
Hydrocortisone / Oxytetracycline / Polymyxin B Topical Gel [Terracortril],40925585,2017-08-24,,RxNorm Extension,OMOP2123547,Branded Drug Form,S,Hydrocortisone / Oxytetracycline / Polymyxin B Topical Gel [Terracortril],Drug,2099-12-31
Hydrocortisone / Oxytetracycline / Polymyxin B Topical Solution [Farco Tril],40925586,2017-08-24,,RxNorm Extension,OMOP2123548,Branded Drug Form,S,Hydrocortisone / Oxytetracycline / Polymyxin B Topical Solution [Farco Tril],Drug,2099-12-31
Hydrocortisone / Lindane / Sulfacetamide Topical Ointment [Munitren],40925587,2017-08-24,,RxNorm Extension,OMOP2123549,Branded Drug Form,S,Hydrocortisone / Lindane / Sulfacetamide Topical Ointment [Munitren],Drug,2099-12-31
Hydrocortisone Injectable Solution [Scheroson F],40925592,2017-08-24,,RxNorm Extension,OMOP2123554,Branded Drug Form,S,Hydrocortisone Injectable Solution [Scheroson F],Drug,2099-12-31
Hydrocortisone Oral Powder [Endomethasone],40925593,2017-08-24,,RxNorm Extension,OMOP2123555,Branded Drug Form,S,Hydrocortisone Oral Powder [Endomethasone],Drug,2099-12-31
Chloramphenicol / Hydrocortisone / Vitamin A Prefilled Applicator [Corti Ophtiole],40926269,2017-08-24,,RxNorm Extension,OMOP2124231,Branded Drug Form,S,Chloramphenicol / Hydrocortisone / Vitamin A Prefilled Applicator [Corti Ophtiole],Drug,2099-12-31
Hydrocortisone 0.01 MG/MG / Tioxolone 0.03 MG/MG Topical Ointment [Psoil],40938625,2017-08-24,,RxNorm Extension,OMOP2136587,Branded Drug,S,Hydrocortisone 0.01 MG/MG / Tioxolone 0.03 MG/MG Topical Ointment [Psoil],Drug,2099-12-31
Hydrocortisone 0.005 MG/MG / Sodium 0.04 MG/MG / Urea 0.04 MG/MG Topical Cream [Condilan] Box of 1,40938626,2017-08-24,,RxNorm Extension,OMOP2136588,Branded Drug Box,S,Hydrocortisone 0.005 MG/MG / Sodium 0.04 MG/MG / Urea 0.04 MG/MG Topical Cream [Condilan] Box of 1,Drug,2099-12-31
Hydrocortisone 2 MG/ML / Oxytetracycline 6.48 MG/ML / Polymyxin B 2 UNT/ML Topical Solution [Terracortril] Box of 10,40938628,2017-08-24,,RxNorm Extension,OMOP2136590,Branded Drug Box,S,Hydrocortisone 2 MG/ML / Oxytetracycline 6.48 MG/ML / Polymyxin B 2 UNT/ML Topical Solution [Terracortril] Box of 10,Drug,2099-12-31
Hydrocortisone 15 MG/ML / Oxytetracycline 5 MG/ML / Polymyxin B 10000 UNT/ML Prefilled Applicator [Terracortril] Box of 10,40938629,2017-08-24,,RxNorm Extension,OMOP2136591,Branded Drug Box,S,Hydrocortisone 15 MG/ML / Oxytetracycline 5 MG/ML / Polymyxin B 10000 UNT/ML Prefilled Applicator [Terracortril] Box of 10,Drug,2099-12-31
Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.00576 MG/MG / Polymyxin B 10 UNT/MG Ophthalmic Ointment [Terracortril],40938630,2017-08-24,,RxNorm Extension,OMOP2136592,Branded Drug,S,Hydrocortisone 0.01 MG/MG / Oxytetracycline 0.00576 MG/MG / Polymyxin B 10 UNT/MG Ophthalmic Ointment [Terracortril],Drug,2099-12-31
Hydrocortisone 0.0025 MG/MG / octanoic acid 0.005 MG/MG / Salicylic Acid 0.01 MG/MG / Sodium Ichtosylate 0.03 MG/MG / Undecylenate 0.005 MG/MG Medicated Shampoo [Fungichthoson] Box of 10,40938631,2017-08-24,,RxNorm Extension,OMOP2136593,Branded Drug Box,S,Hydrocortisone 0.0025 MG/MG / octanoic acid 0.005 MG/MG / Salicylic Acid 0.01 MG/MG / Sodium Ichtosylate 0.03 MG/MG / Undecylenate 0.005 MG/MG Medicated Shampoo [Fungichthoson] Box of 10,Drug,2099-12-31
Hydrocortisone 0.005 MG/MG / Kanamycin 0.0062 MG/MG Topical Ointment [Kanamyson] Box of 20,40938632,2017-08-24,,RxNorm Extension,OMOP2136594,Branded Drug Box,S,Hydrocortisone 0.005 MG/MG / Kanamycin 0.0062 MG/MG Topical Ointment [Kanamyson] Box of 20,Drug,2099-12-31
Hydrocortisone 10 MG Oral Tablet [Hydrocutan],40938635,2017-08-24,,RxNorm Extension,OMOP2136597,Branded Drug,S,Hydrocortisone 10 MG Oral Tablet [Hydrocutan],Drug,2099-12-31
Hydrocortisone 10 MG Oral Tablet [Hydrocortison Acis] Box of 20,40938636,2017-08-24,,RxNorm Extension,OMOP2136598,Branded Drug Box,S,Hydrocortisone 10 MG Oral Tablet [Hydrocortison Acis] Box of 20,Drug,2099-12-31
