concept_id	concept_name	standard_concept	standard_concept_caption	invalid_reason	invalid_reason_caption	concept_code	domain_id	vocabulary_id	concept_class_id
36000263	triamcinolone acetonide 1mg/mL TOPICAL LOTION	C		NULL		1087b8d6-3fe1-4831-86db-b2b5ec0ae6cb	Drug	SPL	Prescription Drug
36000365	fluticasone furoate 50ug/1 / 100ug/1 / 200ug/1 RESPIRATORY (INHALATION) POWDER [arnuity ellipta]	C		NULL		3978a61b-f15c-42a7-94dc-0e77d6f2dcd4	Drug	SPL	Prescription Drug
36000467	triamcinolone acetonide 1mg/g / 5mg/g / .25mg/g TOPICAL CREAM	C		NULL		607416c1-77e6-4611-a29a-9b9ea647473d	Drug	SPL	Prescription Drug
36000570	ammonia, lidocaine hydrochloride, triamcinolone acetonide, povidone-iodine INFILTRATION; INTRA-ARTICULAR; INTRAMUSCULAR; RESPIRATORY (INHALATION); TOPICAL KIT [physician ez use joint tunnel and trigger kit]	C		NULL		7bf5d114-7ccd-7284-e053-2a91aa0a638a	Drug	SPL	Prescription Drug
36000892	fluticasone furoate, umeclidinium bromide and vilanterol trifenatate 25ug/1 / 100ug/1 / 62.5ug/1 RESPIRATORY (INHALATION) POWDER [trelegy ellipta]	C		NULL		8d044880-e062-4261-b0e7-5809c68ded0c	Drug	SPL	Prescription Drug
36001051	triamcinolone acetonide 40mg/mL INTRA-ARTICULAR; INTRAMUSCULAR INJECTION, SUSPENSION [kenalog-40]	C		NULL		d4f02d75-9fe3-4a8e-91bc-0d3e5be1e87c	Drug	SPL	Prescription Drug
36001062	fluticasone propionate 50ug/1 NASAL SPRAY, METERED	C		NULL		d886dec7-25b4-457b-8bfe-bd1655752695	Drug	SPL	Prescription Drug
36001156	triamcinolone acetonide .25mg/mL TOPICAL LOTION	C		NULL		f6db2fab-6ff7-4831-8cda-b4a041540b8a	Drug	SPL	Prescription Drug
36001196	fluticasone propionate 50ug/1 NASAL SPRAY, METERED	NULL		NULL		005361183	Drug	NDC	9-digit NDC
36001257	triamcinolone acetonide 40mg/mL INTRA-ARTICULAR; INTRAMUSCULAR INJECTION, SUSPENSION	NULL		NULL		500900819	Drug	NDC	9-digit NDC
36001305	fluticasone propionate 50ug/1 NASAL SPRAY, METERED	NULL		NULL		557000714	Drug	NDC	9-digit NDC
36001574	mometasone furoate 1 MG/ML / orbifloxacin 10 MG/ML / posaconazole 1 MG/ML Otic Suspension [Posatex]	NULL		NULL		00061008901	Drug	NDC	11-digit NDC
36001575	mometasone furoate 1 MG/ML / orbifloxacin 10 MG/ML / posaconazole 1 MG/ML Otic Suspension [Posatex]	NULL		NULL		00061008902	Drug	NDC	11-digit NDC
36001576	mometasone furoate 1 MG/ML / orbifloxacin 10 MG/ML / posaconazole 1 MG/ML Otic Suspension [Posatex]	NULL		NULL		00061008903	Drug	NDC	11-digit NDC
36001577	neomycin 0.025 MG/MG / nystatin 100 UNT/MG / thiostrepton 2.5 UNT/MG / triamcinolone 0.001 MG/MG Topical Ointment [Dermalone]	NULL		NULL		50989038308	Drug	NDC	11-digit NDC
36001578	neomycin 0.025 MG/MG / nystatin 100 UNT/MG / thiostrepton 2.5 UNT/MG / triamcinolone 0.001 MG/MG Topical Ointment [Dermalone]	NULL		NULL		50989038310	Drug	NDC	11-digit NDC
36001579	neomycin 0.025 MG/MG / nystatin 100 UNT/MG / thiostrepton 2.5 UNT/MG / triamcinolone 0.001 MG/MG Topical Ointment [Dermalone]	NULL		NULL		50989038324	Drug	NDC	11-digit NDC
36001580	neomycin 0.025 MG/MG / nystatin 100 UNT/MG / thiostrepton 2.5 UNT/MG / triamcinolone 0.001 MG/MG Topical Ointment [Dermalone]	NULL		NULL		50989038366	Drug	NDC	11-digit NDC
36001815	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		00536118365	Drug	NDC	11-digit NDC
36001816	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		00536118399	Drug	NDC	11-digit NDC
36001817	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		55700071416	Drug	NDC	11-digit NDC
36002097	triamcinolone acetonide 1 MG/ML Topical Lotion	NULL		NULL		60432056161	Drug	NDC	11-digit NDC
36002098	triamcinolone acetonide 0.25 MG/ML Topical Lotion	NULL		NULL		60432056061	Drug	NDC	11-digit NDC
36002983	TRIAMCINOLONE ACETONIDE - triamcinolone acetonide cream	C		NULL		18dcf6bc-a60e-4208-9b71-0ef0061093a6	Drug	SPL	Prescription Drug
36003702	FLUTICASONE PROPIONATE - fluticasone propionate spray, metered	C		NULL		8761a5e1-a9cb-0622-e053-2a95a90a3504	Drug	SPL	Prescription Drug
36003931	TRIAMCINOLONE ACETONIDE - triamcinolone acetonide injection, suspension	C		NULL		6b6eed06-ff96-4ceb-bb0c-a67a149987a4	Drug	SPL	Prescription Drug
36003944	TRIAMCINOLONE ACETONIDE - triamcinolone acetonide injection, suspension	C		NULL		bf0b4d32-c8b7-48c9-a29b-3e7c2afc6cbf	Drug	SPL	Prescription Drug
36003967	fluticasone propionate 50ug/1 NASAL SPRAY, METERED [signature care allergy relief]	C		NULL		00e5b6fc-b48f-42da-8a64-a1a47a4b77b1	Drug	SPL	OTC Drug
36004001	budesonide 3mg/1 ORAL CAPSULE, DELAYED RELEASE PELLETS [budesonide (enteric coated)]	C		NULL		093ed8f6-90a8-4d13-8b95-0168493579e3	Drug	SPL	Prescription Drug
36004199	fluticasone propionate 50ug/1 NASAL SPRAY, METERED	C		NULL		3a94799b-b404-445a-bd96-6aae096a47dd	Drug	SPL	OTC Drug
36004281	triamcinolone acetonide 1mg/g / 5mg/g / .25mg/g TOPICAL CREAM	C		NULL		4b1a0d13-8eda-4f41-9d0d-ecdb7a56bd99	Drug	SPL	Prescription Drug
36004315	budesonide 3mg/1 ORAL CAPSULE, COATED PELLETS	C		NULL		5656ac99-ecef-48ce-bc12-07762599a74e	Drug	SPL	Prescription Drug
36005134	triamcinolone acetonide 1mg/g TOPICAL CREAM	C		NULL		8722a545-e3e9-7457-e053-2991aa0aed60	Drug	SPL	Prescription Drug
36005587	fluticasone propionate 50ug/1 NASAL SPRAY, METERED	C		NULL		8761a6d8-b47b-7abe-e053-2a95a90a664e	Drug	SPL	Prescription Drug
36005629	triamcinolone acetonide 1mg/g TOPICAL CREAM	C		NULL		8772e0cf-600d-3718-e053-2995a90a530c	Drug	SPL	Prescription Drug
36006248	triamcinolone acetonide 40mg/mL / 200mg/5mL / 400mg/10mL INTRA-ARTICULAR; INTRAMUSCULAR INJECTION, SUSPENSION	C		NULL		e5563df0-97fd-4424-a022-1b5314b2b263	Drug	SPL	Prescription Drug
36006279	triamcinolone acetonide 40mg/mL / 200mg/5mL / 400mg/10mL INTRA-ARTICULAR; INTRAMUSCULAR INJECTION, SUSPENSION	C		NULL		ed9e01db-f187-4a02-ba31-983ae31d0bbf	Drug	SPL	Prescription Drug
36006539	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		21130008903	Drug	NDC	11-digit NDC
36006878	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		68071486805	Drug	NDC	11-digit NDC
36006939	1 ML triamcinolone acetonide 40 MG/ML Injection	NULL		NULL		70121165705	Drug	NDC	11-digit NDC
36007103	budesonide 0.125 MG/ML Inhalation Suspension	NULL		NULL		76282064037	Drug	NDC	11-digit NDC
36007104	budesonide 0.25 MG/ML Inhalation Suspension	NULL		NULL		76282064137	Drug	NDC	11-digit NDC
36007105	budesonide 0.5 MG/ML Inhalation Suspension	NULL		NULL		76282064237	Drug	NDC	11-digit NDC
36007921	triamcinolone acetonide .25mg/g TOPICAL CREAM	NULL		NULL		643800800	Drug	NDC	9-digit NDC
36007922	triamcinolone acetonide 1mg/g TOPICAL CREAM	NULL		NULL		643800801	Drug	NDC	9-digit NDC
36007923	triamcinolone acetonide 5mg/g TOPICAL CREAM	NULL		NULL		643800802	Drug	NDC	9-digit NDC
36007963	fluticasone propionate 50ug/1 NASAL SPRAY, METERED	NULL		NULL		680714868	Drug	NDC	9-digit NDC
36008044	triamcinolone acetonide 40mg/mL INTRA-ARTICULAR; INTRAMUSCULAR INJECTION, SUSPENSION	NULL		NULL		701211651	Drug	NDC	9-digit NDC
36008045	triamcinolone acetonide 200mg/5mL INTRA-ARTICULAR; INTRAMUSCULAR INJECTION, SUSPENSION	NULL		NULL		701211652	Drug	NDC	9-digit NDC
36008046	triamcinolone acetonide 400mg/10mL INTRA-ARTICULAR; INTRAMUSCULAR INJECTION, SUSPENSION	NULL		NULL		701211653	Drug	NDC	9-digit NDC
36008047	triamcinolone acetonide 200mg/5mL INTRA-ARTICULAR; INTRAMUSCULAR INJECTION, SUSPENSION	NULL		NULL		701211654	Drug	NDC	9-digit NDC
36008048	triamcinolone acetonide 400mg/10mL INTRA-ARTICULAR; INTRAMUSCULAR INJECTION, SUSPENSION	NULL		NULL		701211655	Drug	NDC	9-digit NDC
36008049	triamcinolone acetonide 40mg/mL INTRA-ARTICULAR; INTRAMUSCULAR INJECTION, SUSPENSION	NULL		NULL		701211657	Drug	NDC	9-digit NDC
36009461	triamcinolone acetonide 1 MG/ML Topical Cream	NULL		NULL		64380080122	Drug	NDC	11-digit NDC
36009462	triamcinolone acetonide 1 MG/ML Topical Cream	NULL		NULL		64380080123	Drug	NDC	11-digit NDC
36009463	triamcinolone acetonide 1 MG/ML Topical Cream	NULL		NULL		64380080136	Drug	NDC	11-digit NDC
36009464	triamcinolone acetonide 1 MG/ML Topical Cream	NULL		NULL		64380080137	Drug	NDC	11-digit NDC
36009465	triamcinolone acetonide 0.25 MG/ML Topical Cream	NULL		NULL		64380080022	Drug	NDC	11-digit NDC
36009466	triamcinolone acetonide 0.25 MG/ML Topical Cream	NULL		NULL		64380080036	Drug	NDC	11-digit NDC
36009467	triamcinolone acetonide 0.25 MG/ML Topical Cream	NULL		NULL		64380080037	Drug	NDC	11-digit NDC
36009468	triamcinolone acetonide 5 MG/ML Topical Cream	NULL		NULL		64380080222	Drug	NDC	11-digit NDC
36168858	fluticasone propionate 50ug/1 NASAL SPRAY, METERED	C		NULL		7350f11b-85c3-48ae-4105-0b863871cf2b	Drug	SPL	OTC Drug
36169212	fluticasone propionate 50ug/1 NASAL SPRAY, METERED	C		NULL		7464e237-9c40-25fc-ce88-16ebe02720a9	Drug	SPL	OTC Drug
36169443	fluticasone propionate (glucocorticoid) 50ug/1 NASAL SPRAY, METERED [clarispray nasal allergy]	C		NULL		75247360-33c8-0d61-e053-2991aa0a99ae	Drug	SPL	OTC Drug
36169597	triamcinolone acetonide 1mg/g TOPICAL CREAM	C		NULL		758e99cd-827e-0dbf-e053-2991aa0a049b	Drug	SPL	Prescription Drug
36169740	triamcinolone acetonide .25mg/g TOPICAL CREAM	C		NULL		75c85487-f88f-0021-e053-2a91aa0a9268	Drug	SPL	Prescription Drug
36170103	triamcinolone acetonide .25mg/g TOPICAL CREAM	C		NULL		7619608d-d13a-9db7-e053-2991aa0ae919	Drug	SPL	Prescription Drug
36170201	fluticasone propionate 50ug/1 NASAL SPRAY, METERED	C		NULL		7647430e-b5b3-93e7-2204-8dc1264b96a7	Drug	SPL	OTC Drug
36170250	fluticasone propionate 50ug/1 NASAL SPRAY, METERED [allergy relief]	C		NULL		76876a51-12f9-a3a8-10b9-f2f4514a44ab	Drug	SPL	OTC Drug
36170295	mometasone furoate 1mg/g TOPICAL OINTMENT	C		NULL		776d8be5-ae65-4365-9742-173787dcb89d	Drug	SPL	Prescription Drug
36170493	triamcinolone acetonide 55ug/1 NASAL SPRAY, METERED [topcare nasal allergy]	C		NULL		7d330cfd-9742-4504-ad5f-6e40be3db609	Drug	SPL	OTC Drug
36170519	mometasone furoate and formoterol fumarate dihydrate 5ug/1 / 100ug/1 / 200ug/1 RESPIRATORY (INHALATION) AEROSOL [dulera]	C		NULL		7deb674b-17ad-4099-8abd-e151b9abcc11	Drug	SPL	Prescription Drug
36170520	triamcinolone acetonide 55ug/1 NASAL SPRAY, METERED [childrens nasal allergy]	C		NULL		7ded2695-2987-44ba-8263-6b82fddb2a5f	Drug	SPL	OTC Drug
36170554	fluticasone propionate 44ug/1 RESPIRATORY (INHALATION) AEROSOL, METERED [flovent hfa]	C		NULL		7efdff59-2024-4924-b993-579478aa529d	Drug	SPL	Prescription Drug
36170589	fluticasone propionate 50ug/1 NASAL SPRAY, METERED	C		NULL		7fc129bf-6327-46ba-9587-eca3486ea835	Drug	SPL	Prescription Drug
36170591	triamcinolone acetonide 1mg/g / .25mg/g TOPICAL OINTMENT	C		NULL		7fc35083-b5f3-4de7-928b-5597fd983676	Drug	SPL	Prescription Drug
36170709	budesonide 3mg/1 ORAL CAPSULE, DELAYED RELEASE PELLETS	C		NULL		8274b5e7-543d-4de1-8e03-c89c64ad7f07	Drug	SPL	Prescription Drug
36170958	fluticasone propionate .5mg/g TOPICAL CREAM	C		NULL		88f35f92-7d32-4698-a815-7dacff578ed4	Drug	SPL	Prescription Drug
36171141	fluticasone propionate 50ug/1 NASAL SPRAY, METERED [nasal]	C		NULL		8db910e7-6f34-4352-a341-b014b65bf949	Drug	SPL	OTC Drug
36171233	triamcinolone acetonide 1mg/g / 5mg/g / .25mg/g TOPICAL CREAM	C		NULL		8fb6965b-f4e2-434e-86ca-38347d24eaf8	Drug	SPL	Prescription Drug
36171300	mometasone furoate 1mg/g TOPICAL CREAM [elocon]	C		NULL		9135e40f-cbde-452e-980e-ee2b65e0d2c4	Drug	SPL	Prescription Drug
36171572	mometasone furoate 1mg/mL TOPICAL SOLUTION	C		NULL		97aeae02-06e2-4c78-8d9a-3769dd5a3b93	Drug	SPL	Prescription Drug
36171779	fluticasone propionate 50ug/1 NASAL SPRAY, METERED [fluticasone propionate nasal]	C		NULL		9d0615a3-ef44-407d-9d83-bd2b97d02387	Drug	SPL	OTC Drug
36171857	fluticasone propionate 50ug/1 NASAL SPRAY, METERED	C		NULL		9f226831-fce0-1772-f49e-47e0e57709a3	Drug	SPL	OTC Drug
36171936	fluticasone propionate 50ug/1 NASAL SPRAY, METERED	C		NULL		a14d1d16-3946-264f-6672-df45cd2c5898	Drug	SPL	OTC Drug
36172073	triamcinolone acetonide .147mg/g TOPICAL AEROSOL, SPRAY	C		NULL		a4e50802-f649-40c4-8667-28864fb8394e	Drug	SPL	Prescription Drug
36172131	fluticasone propionate .05mg/g TOPICAL OINTMENT	C		NULL		a686e8dd-b1cf-4c62-9f36-c7306d1dfdff	Drug	SPL	Prescription Drug
36172542	mometasone furoate 1mg/g TOPICAL CREAM	C		NULL		b0782e59-3644-4cda-b75a-f892adf17bf9	Drug	SPL	Prescription Drug
36172622	budesonide 9mg/1 ORAL TABLET, EXTENDED RELEASE	C		NULL		b27acc4b-372a-48f1-9cb0-824f79ac009b	Drug	SPL	Prescription Drug
36172776	budesonide 3mg/1 ORAL CAPSULE, COATED PELLETS	C		NULL		b5dfbcab-8664-4cda-be73-e3b8ace415f6	Drug	SPL	Prescription Drug
36172850	fluticasone propionate 50ug/1 NASAL SPRAY, METERED	C		NULL		b7ce40f8-0b9c-5cab-8e07-7ed2afdcbaa2	Drug	SPL	OTC Drug
36172987	triamcinolone acetonide 55ug/1 NASAL SPRAY, METERED [24 hour nasal allergy]	C		NULL		bb4f624d-8847-4419-859d-e6b232c0dbf2	Drug	SPL	OTC Drug
36173233	mometasone furoate 1mg/mL TOPICAL LOTION [elocon]	C		NULL		c1861c7e-9c6a-45cd-abae-caaa2e6ed9ff	Drug	SPL	Prescription Drug
36173266	budesonide 32ug/1 NASAL SPRAY, METERED	C		NULL		c254d78b-25f2-0c56-3f80-3ac0547b993a	Drug	SPL	OTC Drug
36173371	triamcinolone acetonide 55ug/1 NASAL SPRAY, METERED [health mart 24 hour nasal allergy]	C		NULL		c54c4860-b10b-4e08-90c0-76bf9816b41d	Drug	SPL	OTC Drug
36173450	fluticasone propionate 220ug/1 RESPIRATORY (INHALATION) AEROSOL, METERED [flovent hfa]	C		NULL		c75a65cc-dac0-4a8d-8202-3d61e0eebec2	Drug	SPL	Prescription Drug
36173581	mometasone furoate 1mg/1 TOPICAL OINTMENT	C		NULL		ca36668d-1381-42bd-98a8-c85ad4d47802	Drug	SPL	Prescription Drug
36173775	fluticasone propionate 50ug/.1g NASAL SPRAY, METERED	C		NULL		cfa7a305-358b-4e15-b164-f97abc908a9f	Drug	SPL	Prescription Drug
36174091	fluticasone propionate 110ug/1 RESPIRATORY (INHALATION) AEROSOL, METERED [flovent hfa]	C		NULL		d84cc373-9756-403a-a0ca-1035888dfc7e	Drug	SPL	Prescription Drug
36174168	fluticasone propionate 50ug/1 NASAL SPRAY, METERED [fluticasone]	C		NULL		da572a04-f41e-45cb-9f87-768ec554e142	Drug	SPL	Prescription Drug
36174291	budesonide 9mg/1 ORAL TABLET, EXTENDED RELEASE [uceris]	C		NULL		dd8cfcf4-9451-4585-b70b-1850c60601c8	Drug	SPL	Prescription Drug
36174701	fluticasone propionate 50ug/1 NASAL SPRAY, METERED	C		NULL		e7cce882-5469-c34e-c8ab-20f2578fe30b	Drug	SPL	OTC Drug
36174724	fluticasone propionate 50ug/1 NASAL SPRAY, METERED	C		NULL		e87e75a6-dd73-e916-5bc9-6fe38acc9790	Drug	SPL	OTC Drug
36174889	mometasone furoate 1mg/g TOPICAL OINTMENT [elocon]	C		NULL		ec505421-a32b-45ba-8cc2-d854e9a91142	Drug	SPL	Prescription Drug
36175212	fluticasone propionate and salmeterol 50ug/1 / 100ug/1 / 250ug/1 / 500ug/1 RESPIRATORY (INHALATION) POWDER [advair diskus]	C		NULL		f4e78261-7bca-4cb2-bdbf-6a7a31338a38	Drug	SPL	Prescription Drug
36175371	fluticasone furoate, umeclidinium bromide and vilanterol trifenatate 25ug/1 / 100ug/1 / 62.5ug/1 RESPIRATORY (INHALATION) POWDER [trelegy ellipta]	C		NULL		f912bf5d-1e1b-40e0-9179-c3470c0f5229	Drug	SPL	Prescription Drug
36175443	nystatin, triamcinolone acetonide 1mg/g / 100000[USP'U]/g TOPICAL CREAM [nystatin and triamcinolone acetonide]	C		NULL		fa98853f-0a48-437d-b8d5-ab399f07e933	Drug	SPL	Prescription Drug
36175613	budesonide .5mg/2mL / .25mg/2mL RESPIRATORY (INHALATION) SUSPENSION	C		NULL		ff3c083e-bfdc-453b-b6d3-d12c5f5d06a1	Drug	SPL	Prescription Drug
36175653	triamcinolone acetonide 0.5 MG Oral Tablet [Vetalog]	NULL		NULL		00010688101	Drug	NDC	11-digit NDC
36175654	triamcinolone acetonide 1.5 MG Oral Tablet [Vetalog]	NULL		NULL		00010688201	Drug	NDC	11-digit NDC
36175719	triamcinolone acetonide 0.055 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		00113700501	Drug	NDC	11-digit NDC
36175775	30 ACTUAT fluticasone furoate 0.05 MG/ACTUAT Dry Powder Inhaler [Arnuity]	NULL		NULL		00173088810	Drug	NDC	11-digit NDC
36175776	30 ACTUAT fluticasone furoate 0.05 MG/ACTUAT Dry Powder Inhaler [Arnuity]	NULL		NULL		00173088862	Drug	NDC	11-digit NDC
36175920	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		00363501201	Drug	NDC	11-digit NDC
36175921	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		00363501202	Drug	NDC	11-digit NDC
36175922	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		00363501203	Drug	NDC	11-digit NDC
36175923	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		00363501204	Drug	NDC	11-digit NDC
36176060	budesonide 3 MG Delayed Release Oral Capsule	NULL		NULL		00574985510	Drug	NDC	11-digit NDC
35901761	triamcinolone acetonide 55ug/1 NASAL SPRAY, METERED [health mart 24 hour nasal allergy]	C		NULL		29bc24d0-1d53-458e-84c5-b0db2c9bb0a5	Drug	SPL	OTC Drug
35901780	triamcinolone acetonide 55ug/1 NASAL SPRAY, METERED [equaline nasal allergy]	C		NULL		2523bc41-d916-44ed-a495-a7a71dc53c12	Drug	SPL	OTC Drug
35901827	azelastine hydrochloride and fluticasone propionate 50ug/1 / 137ug/1 NASAL SPRAY, METERED [dymista]	C		NULL		15e0ecb9-212f-41b4-aee5-0dc15da272f0	Drug	SPL	Prescription Drug
35901836	fluticasone propionate and salmeterol 14ug/1 / 232ug/1 RESPIRATORY (INHALATION) POWDER, METERED	C		NULL		14641a9d-2dfa-4e2e-8135-f5cebb60bde8	Drug	SPL	Prescription Drug
35901868	triamcinolone acetonide .25mg/g TOPICAL CREAM	C		NULL		0af729c0-32f2-4c86-b9b8-97e9343677ee	Drug	SPL	Prescription Drug
35902021	HEXATRIONE 2% - triamcinolone hexacetonide injection, suspension	C		NULL		bc07ae9f-8a74-6bc8-e053-2995a90afc0d	Drug	SPL	Prescription Drug
35902089	TRIAMCINOLONE ACETONIDE IN ABSORBASE - triamcinolone acetonide in absorbase ointment	C		NULL		54c91eed-bc61-41f6-9ba2-6dea4c4f7d41	Drug	SPL	Prescription Drug
35906813	fluticasone propionate and ammonium lactate KIT [quinosone]	C		NULL		80fed3b7-3406-4f7d-a259-5a5c19ef4c2a	Drug	SPL	Prescription Drug
35907354	fluticasone propionate 50ug/1 NASAL SPRAY, METERED	C		NULL		691125a5-dc1e-43ee-3f5a-1bb3ba51d924	Drug	SPL	OTC Drug
35907418	triamcinolone acetonide .147mg/g TOPICAL AEROSOL, SPRAY	C		NULL		7be55133-1e0e-4c4c-a800-6157269e1904	Drug	SPL	Prescription Drug
35907446	fluticasone furoate, umeclidinium bromide and vilanterol trifenatate 25ug/1 / 100ug/1 / 62.5ug/1 RESPIRATORY (INHALATION) POWDER [trelegy ellipta]	C		NULL		81f2dc08-5f74-42cd-a333-42a229b0c373	Drug	SPL	Prescription Drug
35908224	triamcinolone acetonide .25mg/g TOPICAL CREAM	C		NULL		95b009e2-e199-2e19-e053-2995a90a620e	Drug	SPL	Prescription Drug
35908435	fluticasone propionate 50ug/1 NASAL SPRAY, METERED	C		NULL		e32a9f72-e759-4f55-8da1-6157f93c1e1e	Drug	SPL	Prescription Drug
36086781	FLUTICASONE PROPIONATE - fluticasone propionate spray, metered	C		NULL		8ebff74d-0bf9-44cf-a309-25aa85041f99	Drug	SPL	Prescription Drug
36087465	fluticasone propionate (glucocorticoid) 50ug/1 NASAL SPRAY, METERED [fluticare nasal alergy]	C		NULL		1409fecf-15b5-426d-8115-d7bf35377a36	Drug	SPL	OTC Drug
36087502	fluticasone propionate 50ug/.1g NASAL SPRAY, METERED	C		NULL		1cb5cc00-2e78-40c9-ba6a-9e0a8a58f2e7	Drug	SPL	Prescription Drug
36087578	triamcinolone acetonide 1mg/mL / .25mg/mL TOPICAL LOTION	C		NULL		2dc0a676-989b-4754-91e2-183e4ae10b0f	Drug	SPL	Prescription Drug
36087761	triamcinolone acetonide 55ug/1 NASAL SPRAY, METERED [childrens nasacort allergy 24hr]	C		NULL		6235f3d4-7202-4591-8774-3e53dd765d4b	Drug	SPL	OTC Drug
36087937	triamcinolone acetonide 40mg/mL / 200mg/5mL / 400mg/10mL INTRA-ARTICULAR; INTRAMUSCULAR INJECTION, SUSPENSION	C		NULL		93452c6a-a644-4f9d-b08b-dd6f85959bc5	Drug	SPL	Prescription Drug
36087981	budesonide 3mg/1 ORAL CAPSULE, COATED PELLETS	C		NULL		9f5729c1-d915-40b6-bf21-e9c350b3d268	Drug	SPL	Prescription Drug
36088177	budesonide 9mg/1 ORAL TABLET, FILM COATED, EXTENDED RELEASE	C		NULL		ac3b438c-bb10-249d-e053-2a95a90a9ddc	Drug	SPL	Prescription Drug
36089653	fluticasone propionate 50ug/.1g NASAL SPRAY, METERED	NULL		NULL		500904410	Drug	NDC	9-digit NDC
36092063	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		50090441000	Drug	NDC	11-digit NDC
36092064	fluticasone propionate 0.05 MG/ACTUAT Metered Dose Nasal Spray	NULL		NULL		50090441001	Drug	NDC	11-digit NDC
36092811	TRIAMCINOLONE ACETONIDE - triamcinolone acetonide paste	C		NULL		831918ee-d38d-47a8-99ce-939e7e26a605	Drug	SPL	Prescription Drug
36093550	budesonide, glycopyrrolate, and formoterol fumarate 9ug/1 / 160ug/1 / 4.8ug/1 RESPIRATORY (INHALATION) AEROSOL, METERED [breztri]	C		NULL		13ad4a6e-cfa4-4c95-a243-a4ebad234ed4	Drug	SPL	Prescription Drug
36093566	triamcinolone acetonide 1mg/g DENTAL PASTE	C		NULL		1a2ff7ef-5bdd-498e-ad8f-8122ab7c4a19	Drug	SPL	Prescription Drug
36094679	mometasone furoate 1mg/g TOPICAL OINTMENT	C		NULL		b669d654-fcc2-44b1-a8db-14f1fadbb2b1	Drug	SPL	Prescription Drug
36095085	triamcinolone acetonide 1mg/g DENTAL PASTE	NULL		NULL		007130766	Drug	NDC	9-digit NDC
36097325	triamcinolone acetonide 0.001 MG/MG Oral Paste	NULL		NULL		00713076640	Drug	NDC	11-digit NDC
36097887	budesonide 32ug/1 NASAL SPRAY, METERED [rhinocort allergy]	C		NULL		2100d000-ef0a-494f-a0af-b572d9eb99b1	Drug	SPL	OTC Drug
36097975	mometasone furoate monohydrate 50ug/1 NASAL SPRAY, METERED	C		NULL		52486714-4ae9-4670-8027-79f92268a1fb	Drug	SPL	Prescription Drug
36103449	fluticasone furoate 50ug/1 / 100ug/1 / 200ug/1 RESPIRATORY (INHALATION) POWDER [arnuity ellipta]	C		NULL		3fc5d879-35f8-42f0-a4b7-4035d68b7b74	Drug	SPL	Prescription Drug
36103794	budesonide .5mg/2mL / .25mg/2mL RESPIRATORY (INHALATION) SUSPENSION [budesonide inhalation]	C		NULL		9e59eafc-6e33-4f97-8ce8-285fb02634eb	Drug	SPL	Prescription Drug
36107057	BUDESONIDE - budesonide spray, metered	C		NULL		a49e054e-e9ba-7103-3ab0-d4dc930c382f	Drug	SPL	OTC Drug
36107064	FLUTICASONE PROPIONATE - fluticasone propionate spray, metered	C		NULL		66a543ca-5981-fbab-ef48-eec0bdc1be0d	Drug	SPL	OTC Drug
36107088	FLUTICASONE PROPIONATE - fluticasone propionate spray, metered	C		NULL		9d68f2e5-3d14-267b-fafc-b9146c509afd	Drug	SPL	OTC Drug
36107316	budesonide 1mg/2mL / .5mg/2mL / .25mg/2mL RESPIRATORY (INHALATION) SUSPENSION [pulmicort respules]	C		NULL		0220044c-c59b-4373-831f-6fa7828993ec	Drug	SPL	Prescription Drug
36107524	budesonide 90ug/1 / 180ug/1 RESPIRATORY (INHALATION) AEROSOL, POWDER [pulmicort flexhaler]	C		NULL		37c2287c-bb5d-4074-9711-61b7cebd2741	Drug	SPL	Prescription Drug
36107539	budesonide 1mg/2mL / .5mg/2mL / .25mg/2mL ORAL INHALANT	C		NULL		3b9d6018-8954-4818-af82-671774b53167	Drug	SPL	Prescription Drug
36107632	budesonide 32ug/1 NASAL SPRAY, METERED	C		NULL		53213ec1-d16c-4f2e-8274-32da6de37460	Drug	SPL	OTC Drug
36107666	fluticasone propionate 50ug/1 NASAL SPRAY, METERED	C		NULL		5c70e2f1-5c22-3455-57b6-aad6fee773db	Drug	SPL	OTC Drug
