concept_id,steroid_class,ingredient_names,concept_name,count_record,count_patient,guess,ingredient_concept_ids,ingredient_count,standard_concept,invalid_reason,concept_code,vocabulary_id,concept_class_id
19015780,unclassified,dexamethasone,dexamethasone 1 MG/ML / neomycin 3.5 MG/ML / polymyxin B 10000 UNT/ML [Maxitrol],0,0,,1518254,1,S,,[569262],RxNorm,Branded Drug Comp
19073069,unclassified,dexamethasone,dexamethasone 1 MG/ML / neomycin 3.5 MG/ML / polymyxin B 10000 UNT/ML [Methadex],0,0,,1518254,1,S,,[569263],RxNorm,Branded Drug Comp
19133284,unclassified,dexamethasone,dexamethasone 1 MG/ML / neomycin 3.5 MG/ML / polymyxin B 10000 UNT/ML [Neopolydex],0,0,,1518254,1,S,,[828344],RxNorm,Branded Drug Comp
19122734,unclassified,dexamethasone,dexamethasone 1 MG/ML / neomycin 3.5 MG/ML / polymyxin B 10000 UNT/ML [Ocu-Trol],0,0,,1518254,1,S,,[604028],RxNorm,Branded Drug Comp
19118696,unclassified,dexamethasone,dexamethasone 1 MG/ML / neomycin 3.5 MG/ML / polymyxin B 10000 UNT/ML [Poly-Dex],0,0,,1518254,1,S,,[569264],RxNorm,Branded Drug Comp
948693,other,dexamethasone,dexamethasone 1 MG/ML / neomycin 3.5 MG/ML / polymyxin B 10000 UNT/ML Ophthalmic Solution,1743,40,other,1518254,1,S,,[313943],RxNorm,Clinical Drug
19076131,other,dexamethasone,dexamethasone 1 MG/ML / neomycin 3.5 MG/ML / polymyxin B 10000 UNT/ML Ophthalmic Suspension,79338,30128,other,1518254,1,S,,[309680],RxNorm,Clinical Drug
19038937,other,dexamethasone,dexamethasone 1 MG/ML / neomycin 3.5 MG/ML / polymyxin B 10000 UNT/ML Ophthalmic Suspension [AK-Trol],4077,1404,other,1518254,1,S,,[208588],RxNorm,Branded Drug
19038938,other,dexamethasone,dexamethasone 1 MG/ML / neomycin 3.5 MG/ML / polymyxin B 10000 UNT/ML Ophthalmic Suspension [Dexacidin],0,0,other,1518254,1,S,,[208589],RxNorm,Branded Drug
19038939,other,dexamethasone,dexamethasone 1 MG/ML / neomycin 3.5 MG/ML / polymyxin B 10000 UNT/ML Ophthalmic Suspension [Dexasporin],0,0,other,1518254,1,S,,[208590],RxNorm,Branded Drug
19122161,other,dexamethasone,dexamethasone 1 MG/ML / neomycin 3.5 MG/ML / polymyxin B 10000 UNT/ML Ophthalmic Suspension [Eyetrol],0,0,other,1518254,1,S,,[597008],RxNorm,Branded Drug
19038940,other,dexamethasone,dexamethasone 1 MG/ML / neomycin 3.5 MG/ML / polymyxin B 10000 UNT/ML Ophthalmic Suspension [Maxitrol],411,145,other,1518254,1,S,,[208591],RxNorm,Branded Drug
19038941,other,dexamethasone,dexamethasone 1 MG/ML / neomycin 3.5 MG/ML / polymyxin B 10000 UNT/ML Ophthalmic Suspension [Methadex],0,0,other,1518254,1,S,,[208592],RxNorm,Branded Drug
19133285,other,dexamethasone,dexamethasone 1 MG/ML / neomycin 3.5 MG/ML / polymyxin B 10000 UNT/ML Ophthalmic Suspension [Neopolydex],4488,2471,other,1518254,1,S,,[828346],RxNorm,Branded Drug
19122735,other,dexamethasone,dexamethasone 1 MG/ML / neomycin 3.5 MG/ML / polymyxin B 10000 UNT/ML Ophthalmic Suspension [Ocu-Trol],0,0,other,1518254,1,S,,[604029],RxNorm,Branded Drug
19038942,other,dexamethasone,dexamethasone 1 MG/ML / neomycin 3.5 MG/ML / polymyxin B 10000 UNT/ML Ophthalmic Suspension [Poly-Dex],203,32,other,1518254,1,S,,[208593],RxNorm,Branded Drug
19120583,unclassified,dexamethasone,dexamethasone 1 MG/ML / neomycin 3.5 MG/ML [AK-Neo-Dex],0,0,,1518254,1,S,,[574173],RxNorm,Branded Drug Comp
19129772,unclassified,dexamethasone,dexamethasone 1 MG/ML / neomycin 3.5 MG/ML [Neo-Decadron],0,0,,1518254,1,S,,[790877],RxNorm,Branded Drug Comp
19074770,unclassified,dexamethasone,dexamethasone 1 MG/ML / neomycin 3.5 MG/ML [Neo-Dex],0,0,,1518254,1,S,,[574624],RxNorm,Branded Drug Comp
19074792,unclassified,dexamethasone,dexamethasone 1 MG/ML / neomycin 3.5 MG/ML [Neo-Dexair],0,0,,1518254,1,S,,[574679],RxNorm,Branded Drug Comp
19076144,other,dexamethasone,dexamethasone 1 MG/ML / neomycin 3.5 MG/ML Ophthalmic Solution,20,20,other,1518254,1,S,,[309695],RxNorm,Clinical Drug
19067722,other,dexamethasone,dexamethasone 1 MG/ML / neomycin 3.5 MG/ML Ophthalmic Solution [AK-Neo-Dex],0,0,other,1518254,1,S,,[260384],RxNorm,Branded Drug
19129773,other,dexamethasone,dexamethasone 1 MG/ML / neomycin 3.5 MG/ML Ophthalmic Solution [Neo-Decadron],0,0,other,1518254,1,S,,[790879],RxNorm,Branded Drug
19068627,other,dexamethasone,dexamethasone 1 MG/ML / neomycin 3.5 MG/ML Ophthalmic Solution [Neo-Dex],0,0,other,1518254,1,S,,[261990],RxNorm,Branded Drug
916272,other,dexamethasone,dexamethasone 1 MG/ML / neomycin 3.5 MG/ML Ophthalmic Solution [Neo-Dexair],0,0,other,1518254,1,S,,[262191],RxNorm,Branded Drug
19076143,other,dexamethasone,dexamethasone 1 MG/ML / neomycin 3.5 MG/ML Topical Cream,0,0,other,1518254,1,S,,[309694],RxNorm,Clinical Drug
19039288,other,dexamethasone,dexamethasone 1 MG/ML / neomycin 3.5 MG/ML Topical Cream [Neo-Decadron],0,0,other,1518254,1,S,,[208683],RxNorm,Branded Drug
19103250,other,dexamethasone,dexamethasone 1 MG/ML / neomycin 3.5 MG/ML Topical Spray,0,0,other,1518254,1,S,,[409356],RxNorm,Clinical Drug
19076132,other,dexamethasone,dexamethasone 1 MG/ML / neomycin 5 MG/ML / polymyxin B 10000 UNT/ML Ophthalmic Suspension,0,0,other,1518254,1,S,,[309681],RxNorm,Clinical Drug
916178,other,dexamethasone,dexamethasone 1 MG/ML / neomycin 5 MG/ML Ophthalmic Solution,0,0,other,1518254,1,S,,[244267],RxNorm,Clinical Drug
916180,other,dexamethasone,dexamethasone 1 MG/ML / neomycin 5 MG/ML Topical Cream,0,0,other,1518254,1,S,,[244398],RxNorm,Clinical Drug
19060560,other,dexamethasone,dexamethasone 1 MG/ML / phenylephrine 1.5 MG/ML Ophthalmic Solution,0,0,other,1518254,1,S,,[246730],RxNorm,Clinical Drug
19082890,unclassified,dexamethasone,dexamethasone 1 MG/ML / tobramycin 3 MG/ML [Tobradex],0,0,,1518254,1,S,,[569462],RxNorm,Branded Drug Comp
19076134,other,dexamethasone,dexamethasone 1 MG/ML / tobramycin 3 MG/ML Ophthalmic Suspension,80543,30730,other,1518254,1,S,,[309683],RxNorm,Clinical Drug
19039720,other,dexamethasone,dexamethasone 1 MG/ML / tobramycin 3 MG/ML Ophthalmic Suspension [Tobradex],35769,9674,other,1518254,1,S,,[208813],RxNorm,Branded Drug
19117911,unclassified,dexamethasone,dexamethasone 1 MG/ML [Dexamethasone Intensol],0,0,,1518254,1,S,,[566593],RxNorm,Branded Drug Comp
19047795,unclassified,dexamethasone,dexamethasone 1 MG/ML [Maxidex],0,0,,1518254,1,S,,[566561],RxNorm,Branded Drug Comp
19076141,other,dexamethasone,dexamethasone 1 MG/ML Ophthalmic Suspension,11391,2280,other,1518254,1,S,,[309692],RxNorm,Clinical Drug
19029876,other,dexamethasone,dexamethasone 1 MG/ML Ophthalmic Suspension [Maxidex],21819,1602,other,1518254,1,S,,[205669],RxNorm,Branded Drug
19076135,systemic,dexamethasone,dexamethasone 1 MG/ML Oral Solution,35985,10780,systemic,1518254,1,S,,[309684],RxNorm,Clinical Drug
19029973,systemic,dexamethasone,dexamethasone 1 MG/ML Oral Solution [Dexamethasone Intensol],11873,2371,systemic,1518254,1,S,,[205702],RxNorm,Branded Drug
19101700,other,dexamethasone,dexamethasone 1 MG/ML Topical Solution,0,0,other,1518254,1,S,,[388755],RxNorm,Clinical Drug
1518607,unclassified,dexamethasone,dexamethasone 1.5 MG,0,0,,1518254,1,S,,[315777],RxNorm,Clinical Drug Comp
19117914,systemic,dexamethasone,dexamethasone 1.5 MG [Decadron],0,0,,1518254,1,S,,[566601],RxNorm,Branded Drug Comp
19018906,systemic,dexamethasone,dexamethasone 1.5 MG Oral Tablet,64680,9654,systemic,1518254,1,S,,[197580],RxNorm,Clinical Drug
19030001,systemic,dexamethasone,dexamethasone 1.5 MG Oral Tablet [Decadron],1291,311,systemic,1518254,1,S,,[205710],RxNorm,Branded Drug
19097275,unclassified,dexamethasone,dexamethasone 10 MG,0,0,,1518254,1,S,,[350217],RxNorm,Clinical Drug Comp
19096296,other,dexamethasone,dexamethasone 10 MG Topical Spray,0,0,other,1518254,1,S,,[347785],RxNorm,Clinical Drug
19086197,unclassified,dexamethasone,dexamethasone 10 MG/ML,0,0,,1518254,1,S,,[330802],RxNorm,Clinical Drug Comp
1518523,other,dexamethasone,dexamethasone 10 MG/ML Otic Solution,20,20,other,1518254,1,S,,[244295],RxNorm,Clinical Drug
1510432,unclassified,dexamethasone,dexamethasone 103.4 MG/ML,0,0,,1518254,1,S,,[2045403],RxNorm,Clinical Drug Comp
1510434,unclassified,dexamethasone,dexamethasone 103.4 MG/ML [Dexycu],0,0,,1518254,1,S,,[2045406],RxNorm,Branded Drug Comp
1510437,systemic,dexamethasone,dexamethasone 103.4 MG/ML Injection,0,0,systemic,1518254,1,S,,[2045410],RxNorm,Clinical Drug
1510438,systemic,dexamethasone,dexamethasone 103.4 MG/ML Injection [Dexycu],0,0,systemic,1518254,1,S,,[2045411],RxNorm,Branded Drug
1518714,unclassified,dexamethasone,dexamethasone 16 MG/ML,0,0,,1518254,1,S,,[343643],RxNorm,Clinical Drug Comp
19101991,systemic,dexamethasone,dexamethasone 16 MG/ML Injectable Solution,0,0,systemic,1518254,1,S,,[393267],RxNorm,Clinical Drug
1518610,systemic,dexamethasone,dexamethasone 2 MG,0,0,,1518254,1,S,,[317346],RxNorm,Clinical Drug Comp
1518261,systemic,dexamethasone,dexamethasone 2 MG Oral Tablet,261729,57567,systemic,1518254,1,S,,[197581],RxNorm,Clinical Drug
1518747,unclassified,dexamethasone,dexamethasone 2 MG/ML,0,0,,1518254,1,S,,[451789],RxNorm,Clinical Drug Comp
40231771,unclassified,dexamethasone,dexamethasone 2 MG/ML [DexaJect],0,0,,1518254,1,S,,[1049548],RxNorm,Branded Drug Comp
40233173,unclassified,dexamethasone,dexamethasone 2 MG/ML [Dexasone],0,0,,1518254,1,S,,[1087756],RxNorm,Branded Drug Comp
40231772,unclassified,dexamethasone,dexamethasone 2 MG/ML [Dexium],0,0,,1518254,1,S,,[1049384],RxNorm,Branded Drug Comp
1518745,systemic,dexamethasone,dexamethasone 2 MG/ML Injectable Solution,0,0,systemic,1518254,1,S,,[435681],RxNorm,Clinical Drug
40231769,systemic,dexamethasone,dexamethasone 2 MG/ML Injectable Solution [DexaJect],0,0,systemic,1518254,1,S,,[1049549],RxNorm,Branded Drug
40233172,systemic,dexamethasone,dexamethasone 2 MG/ML Injectable Solution [Dexasone],0,0,systemic,1518254,1,S,,[1087757],RxNorm,Branded Drug
40231770,systemic,dexamethasone,dexamethasone 2 MG/ML Injectable Solution [Dexium],0,0,systemic,1518254,1,S,,[1049386],RxNorm,Branded Drug
19109489,unclassified,dexamethasone,dexamethasone 2.2 MG,0,0,,1518254,1,S,,[438883],RxNorm,Clinical Drug Comp
19105430,other,dexamethasone,dexamethasone 2.2 MG Rectal Suppository,0,0,other,1518254,1,S,,[420697],RxNorm,Clinical Drug
37497611,unclassified,dexamethasone,dexamethasone 20 MG,0,0,,1518254,1,S,,[2261801],RxNorm,Clinical Drug Comp
37499308,unclassified,dexamethasone,dexamethasone 20 MG [Hemady],0,0,,1518254,1,S,,[2286257],RxNorm,Branded Drug Comp
37497612,systemic,dexamethasone,dexamethasone 20 MG Oral Tablet,650,379,systemic,1518254,1,S,,[2261802],RxNorm,Clinical Drug
37499312,systemic,dexamethasone,dexamethasone 20 MG Oral Tablet [Hemady],135,106,systemic,1518254,1,S,,[2286261],RxNorm,Branded Drug
1518646,unclassified,dexamethasone,dexamethasone 20 MG/ML,0,0,,1518254,1,S,,[329678],RxNorm,Clinical Drug Comp
19080702,systemic,dexamethasone,dexamethasone 20 MG/ML Injectable Solution,0,0,systemic,1518254,1,S,,[315061],RxNorm,Clinical Drug
19111975,unclassified,dexamethasone,dexamethasone 25 MG/ML,0,0,,1518254,1,S,,[451790],RxNorm,Clinical Drug Comp
19104491,systemic,dexamethasone,dexamethasone 25 MG/ML Injectable Solution,0,0,systemic,1518254,1,S,,[415363],RxNorm,Clinical Drug
19088901,unclassified,dexamethasone,dexamethasone 3 MG/ML,0,0,,1518254,1,S,,[332981],RxNorm,Clinical Drug Comp
19065036,systemic,dexamethasone,dexamethasone 3 MG/ML / sodium phosphate 3 MG/ML Injectable Suspension,0,0,systemic,1518254,1,S,,[252361],RxNorm,Clinical Drug
40167747,unclassified,dexamethasone,dexamethasone 3 MG/ML [DexaJect],0,0,,1518254,1,S,,[880655],RxNorm,Branded Drug Comp
40235164,unclassified,dexamethasone,dexamethasone 3 MG/ML [Dexium],0,0,,1518254,1,S,,[1087918],RxNorm,Branded Drug Comp
40167745,systemic,dexamethasone,dexamethasone 3 MG/ML Injectable Solution,0,0,systemic,1518254,1,S,,[880649],RxNorm,Clinical Drug
40167746,systemic,dexamethasone,dexamethasone 3 MG/ML Injectable Solution [DexaJect],0,0,systemic,1518254,1,S,,[880657],RxNorm,Branded Drug
40235163,systemic,dexamethasone,dexamethasone 3 MG/ML Injectable Solution [Dexium],0,0,systemic,1518254,1,S,,[1087919],RxNorm,Branded Drug
1518682,unclassified,dexamethasone,dexamethasone 3.2 MG/ML,0,0,,1518254,1,S,,[332982],RxNorm,Clinical Drug Comp
1518525,systemic,dexamethasone,dexamethasone 3.2 MG/ML Injectable Suspension,0,0,systemic,1518254,1,S,,[247293],RxNorm,Clinical Drug
1518608,unclassified,dexamethasone,dexamethasone 4 MG,0,0,,1518254,1,S,,[315778],RxNorm,Clinical Drug Comp
19117916,systemic,dexamethasone,dexamethasone 4 MG [Decadron],0,0,,1518254,1,S,,[566603],RxNorm,Branded Drug Comp
19117918,unclassified,dexamethasone,dexamethasone 4 MG [Hexadrol],0,0,,1518254,1,S,,[566605],RxNorm,Branded Drug Comp
1518292,systemic,dexamethasone,dexamethasone 4 MG Oral Tablet,1357446,181310,systemic,1518254,1,S,,[197582],RxNorm,Clinical Drug
19030003,systemic,dexamethasone,dexamethasone 4 MG Oral Tablet [Decadron],105585,13683,systemic,1518254,1,S,,[205712],RxNorm,Branded Drug
19030005,systemic,dexamethasone,dexamethasone 4 MG Oral Tablet [Hexadrol],132674,16197,systemic,1518254,1,S,,[205714],RxNorm,Branded Drug
19085227,unclassified,dexamethasone,dexamethasone 4 MG/ML,0,0,,1518254,1,S,,[330437],RxNorm,Clinical Drug Comp
40225772,unclassified,dexamethasone,dexamethasone 4 MG/ML / lidocaine hydrochloride 10 MG/ML [Decadron with Xylocaine],0,0,,1518254,1,S,,[1012256],RxNorm,Branded Drug Comp
40225770,systemic,dexamethasone,dexamethasone 4 MG/ML / lidocaine hydrochloride 10 MG/ML Injectable Solution,0,0,systemic,1518254,1,S,,[1012133],RxNorm,Clinical Drug
40225771,systemic,dexamethasone,dexamethasone 4 MG/ML / lidocaine hydrochloride 10 MG/ML Injectable Solution [Decadron with Xylocaine],0,0,systemic,1518254,1,S,,[1012257],RxNorm,Branded Drug
40224101,systemic,dexamethasone,dexamethasone 4 MG/ML Injectable Suspension,0,0,systemic,1518254,1,S,,[1006791],RxNorm,Clinical Drug
1518651,unclassified,dexamethasone,dexamethasone 5 MG/ML,0,0,,1518254,1,S,,[331791],RxNorm,Clinical Drug Comp
19006963,systemic,dexamethasone,dexamethasone 5 MG/ML Injectable Solution,0,0,systemic,1518254,1,S,,[105394],RxNorm,Clinical Drug
1518609,unclassified,dexamethasone,dexamethasone 6 MG,0,0,,1518254,1,S,,[315779],RxNorm,Clinical Drug Comp
19117921,systemic,dexamethasone,dexamethasone 6 MG [Decadron],0,0,,1518254,1,S,,[566608],RxNorm,Branded Drug Comp
1518293,systemic,dexamethasone,dexamethasone 6 MG Oral Tablet,317357,57200,systemic,1518254,1,S,,[197583],RxNorm,Clinical Drug
19030008,systemic,dexamethasone,dexamethasone 6 MG Oral Tablet [Decadron],71710,19964,systemic,1518254,1,S,,[205717],RxNorm,Branded Drug
19109490,unclassified,dexamethasone,dexamethasone 8 MG,0,0,,1518254,1,S,,[438885],RxNorm,Clinical Drug Comp
19106649,systemic,dexamethasone,dexamethasone 8 MG Oral Tablet,0,0,systemic,1518254,1,S,,[429196],RxNorm,Clinical Drug
1518642,unclassified,dexamethasone,dexamethasone 8 MG/ML,0,0,,1518254,1,S,,[323884],RxNorm,Clinical Drug Comp
19061691,systemic,dexamethasone,dexamethasone 8 MG/ML / sodium phosphate 2 MG/ML Injectable Suspension,0,0,systemic,1518254,1,S,,[249225],RxNorm,Clinical Drug
19101595,systemic,dexamethasone,dexamethasone 8 MG/ML Injectable Solution,0,0,systemic,1518254,1,S,,[387080],RxNorm,Clinical Drug
45023110,unclassified,dexamethasone,DEXAMETHASONE ACET MICRO POWD,0,0,,1518254,1,S,,[62991153505],NDC,11-digit NDC
19054410,unclassified,dexamethasone,dexamethasone acetate,0,0,,1518254,1,S,,[22690],RxNorm,Precise Ingredient
4032094,unclassified,dexamethasone,Dexamethasone acetate,0,0,,1518254,1,S,,[109070008],SNOMED,Substance
43526414,unclassified,dexamethasone,dexamethasone acetate 16 MG/ML,0,0,,1518254,1,S,,[1374388],RxNorm,Clinical Drug Comp
43526417,unclassified,dexamethasone,dexamethasone acetate 16 MG/ML [Dalalone],0,0,,1518254,1,S,,[1374390],RxNorm,Branded Drug Comp
43526415,systemic,dexamethasone,dexamethasone acetate 16 MG/ML Injectable Suspension,0,0,systemic,1518254,1,S,,[1374389],RxNorm,Clinical Drug
43526416,systemic,dexamethasone,dexamethasone acetate 16 MG/ML Injectable Suspension [Dalalone],0,0,systemic,1518254,1,S,,[1374392],RxNorm,Branded Drug
43526418,unclassified,dexamethasone,dexamethasone acetate 8 MG/ML,0,0,,1518254,1,S,,[1374371],RxNorm,Clinical Drug Comp
43526422,unclassified,dexamethasone,dexamethasone acetate 8 MG/ML [Dalalone],0,0,,1518254,1,S,,[1374409],RxNorm,Branded Drug Comp
44816050,unclassified,dexamethasone,dexamethasone acetate 8 MG/ML [De-Sone LA],0,0,,1518254,1,S,,[1534398],RxNorm,Branded Drug Comp
44815940,systemic,dexamethasone,dexamethasone acetate 8 MG/ML [Decadron-LA],0,0,,1518254,1,S,,[1534288],RxNorm,Branded Drug Comp
44815983,unclassified,dexamethasone,dexamethasone acetate 8 MG/ML [Dexacort-LA],0,0,,1518254,1,S,,[1534331],RxNorm,Branded Drug Comp
43526423,unclassified,dexamethasone,dexamethasone acetate 8 MG/ML [Dexasone],0,0,,1518254,1,S,,[1374386],RxNorm,Branded Drug Comp
44815941,unclassified,dexamethasone,dexamethasone acetate 8 MG/ML [Robadex],0,0,,1518254,1,S,,[1534289],RxNorm,Branded Drug Comp
43526419,systemic,dexamethasone,dexamethasone acetate 8 MG/ML Injectable Suspension,20,20,systemic,1518254,1,S,,[1374372],RxNorm,Clinical Drug
43526420,systemic,dexamethasone,dexamethasone acetate 8 MG/ML Injectable Suspension [Dalalone],0,0,systemic,1518254,1,S,,[1374410],RxNorm,Branded Drug
19029656,systemic,dexamethasone,dexamethasone acetate 8 MG/ML Injectable Suspension [De-Sone LA],0,0,systemic,1518254,1,S,,[205595],RxNorm,Branded Drug
19029657,systemic,dexamethasone,dexamethasone acetate 8 MG/ML Injectable Suspension [Decadron-LA],0,0,systemic,1518254,1,S,,[205596],RxNorm,Branded Drug
19029659,systemic,dexamethasone,dexamethasone acetate 8 MG/ML Injectable Suspension [Dexacort-LA],0,0,systemic,1518254,1,S,,[205598],RxNorm,Branded Drug
43526421,systemic,dexamethasone,dexamethasone acetate 8 MG/ML Injectable Suspension [Dexasone],0,0,systemic,1518254,1,S,,[1374387],RxNorm,Branded Drug
1518751,systemic,dexamethasone,dexamethasone acetate 8 MG/ML Injectable Suspension [Robadex],0,0,systemic,1518254,1,S,,[541474],RxNorm,Branded Drug
1146347,unclassified,dexamethasone,dexamethasone acetate anhydrous,0,0,,1518254,1,S,,[2378841],RxNorm,Precise Ingredient
44847131,unclassified,dexamethasone,DEXAMETHASONE ACETATE POWDER,0,0,,1518254,1,S,,[49452246003],NDC,11-digit NDC
44899467,unclassified,dexamethasone,DEXAMETHASONE ACETATE POWDER,0,0,,1518254,1,S,,[51552002401],NDC,11-digit NDC
44933536,unclassified,dexamethasone,DEXAMETHASONE ACETATE POWDER,0,0,,1518254,1,S,,[51552002402],NDC,11-digit NDC
45017480,unclassified,dexamethasone,DEXAMETHASONE ACETATE POWDER,0,0,,1518254,1,S,,[49452246002],NDC,11-digit NDC
45137485,unclassified,dexamethasone,DEXAMETHASONE ACETATE POWDER,0,0,,1518254,1,S,,[51552002403],NDC,11-digit NDC
45307547,unclassified,dexamethasone,DEXAMETHASONE ACETATE POWDER,0,0,,1518254,1,S,,[49452246001],NDC,11-digit NDC
45308494,unclassified,dexamethasone,DEXAMETHASONE ACETATE POWDER,0,0,,1518254,1,S,,[51552002404],NDC,11-digit NDC
21602167,other,dexamethasone,dexamethasone and antibiotics; topical,0,0,other,1518254,1,C,,[D07CB04],ATC,ATC 5th
21603652,other,dexamethasone,"dexamethasone and antiinfectives; ophthalmic (ophth., corticosteroids and antiinfectives in comb.)",0,0,other,1518254,1,C,,[S01CA01],ATC,ATC 5th
21605206,other,dexamethasone,"dexamethasone and antiinfectives; ophthalmic, otic (ophth. and otological prep., corticosteroids and antiinfectives in comb.)",0,0,other,1518254,1,C,,[S03CA01],ATC,ATC 5th
21605178,other,dexamethasone,dexamethasone and antiinfectives; otic,0,0,other,1518254,1,C,,[S02CA06],ATC,ATC 5th
40160933,systemic,dexamethasone,dexamethasone Drug Implant,0,0,systemic,1518254,1,S,,[854176],RxNorm,Clinical Drug Form
1356083,systemic,dexamethasone,dexamethasone Drug Implant [Dextenza],0,0,systemic,1518254,1,S,,[2108018],RxNorm,Branded Drug Form
40160934,systemic,dexamethasone,dexamethasone Drug Implant [Ozurdex],0,0,systemic,1518254,1,S,,[854180],RxNorm,Branded Drug Form
36215051,systemic,dexamethasone,dexamethasone Drug Implant Product,0,0,systemic,1518254,1,C,,[1154529],RxNorm,Clinical Dose Group
36215256,inhaled,dexamethasone,dexamethasone Inhalant Product,0,0,inhaled,1518254,1,C,,[1154530],RxNorm,Clinical Dose Group
36215257,systemic,dexamethasone,dexamethasone Injectable Product,0,0,systemic,1518254,1,C,,[1154531],RxNorm,Clinical Dose Group
40028260,systemic,dexamethasone,dexamethasone Injectable Solution,95622,41912,systemic,1518254,1,S,,[371725],RxNorm,Clinical Drug Form
40028264,systemic,dexamethasone,dexamethasone Injectable Solution [Dalalone],0,0,systemic,1518254,1,S,,[363486],RxNorm,Branded Drug Form
40028266,systemic,dexamethasone,dexamethasone Injectable Solution [Decadron],0,0,systemic,1518254,1,S,,[363216],RxNorm,Branded Drug Form
40167748,systemic,dexamethasone,dexamethasone Injectable Solution [DexaJect],0,0,systemic,1518254,1,S,,[880656],RxNorm,Branded Drug Form
40028561,systemic,dexamethasone,dexamethasone Injectable Solution [Dexasone],0,0,systemic,1518254,1,S,,[363482],RxNorm,Branded Drug Form
40231783,systemic,dexamethasone,dexamethasone Injectable Solution [Dexium],0,0,systemic,1518254,1,S,,[1049385],RxNorm,Branded Drug Form
43526117,systemic,dexamethasone,dexamethasone Injectable Solution [Hexadrol],0,0,systemic,1518254,1,S,,[1375105],RxNorm,Branded Drug Form
40028569,systemic,dexamethasone,dexamethasone Injectable Suspension,0,0,systemic,1518254,1,S,,[371721],RxNorm,Clinical Drug Form
