Id,Code,Name,Class,Standard Concept Caption,RC,DRC,Domain,Vocabulary
4156260,320280004,Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21242537,3.10648E+16,Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler,AMP,Non-Standard,0,0,Drug,dm+d
36686658,1.31626E+16,Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
37820644,85662020,Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler,Gemscript,Non-Standard,0,0,Drug,Gemscript
37005013,3.10648E+16,Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler (A A H Pharmaceuticals Ltd),Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
37800223,60670021,Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler (A A H Pharmaceuticals Ltd),Gemscript,Non-Standard,0,0,Drug,Gemscript
21326330,3.10649E+16,Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler (A A H Pharmaceuticals Ltd) 60 dose,AMPP,Non-Standard,0,0,Drug,dm+d
37011259,3.10649E+16,Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler (A A H Pharmaceuticals Ltd) 60 dose,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21189014,3.18811E+15,Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler 60 dose,VMPP,Non-Standard,0,0,Drug,dm+d
46100913,3.18811E+15,Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler 60 dose,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
37819990,79605020,Fluticasone propionate 500micrograms/dose dry powder inhaler,Gemscript,Non-Standard,0,0,Drug,Gemscript
36686662,1.31678E+16,Fluticasone propionate 500micrograms/dose dry powder inhaler,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
4153929,320605000,Fluticasone propionate 500micrograms/dose dry powder inhaler,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
37889090,97085979,Fluticasone propionate 500micrograms/dose dry powder inhaler,Gemscript THIN,Non-Standard,0,0,Drug,Gemscript
21218453,320605000,Fluticasone propionate 500micrograms/dose dry powder inhaler,VMP,Non-Standard,0,0,Drug,dm+d
37889098,97087979,Fluticasone propionate 500micrograms/dose dry powder inhaler,Gemscript THIN,Non-Standard,0,0,Drug,Gemscript
21282136,3.18511E+15,Fluticasone propionate 500micrograms/dose dry powder inhaler 60 dose,VMPP,Non-Standard,0,0,Drug,dm+d
46100923,3.18511E+15,Fluticasone propionate 500micrograms/dose dry powder inhaler 60 dose,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
40552804,376973004,Fluticasone propionate 50mcg/spr inhalant,Pharma/Biol Product,Non-Standard,0,0,Observation,SNOMED
3152985,376973004,Fluticasone propionate 50mcg/spr inhalant,Pharma/Biol Product,Non-Standard,0,0,Drug,Nebraska Lexicon
40552397,376923002,Fluticasone propionate 50mcg/spr spray,Pharma/Biol Product,Non-Standard,0,0,Observation,SNOMED
3152961,376923002,Fluticasone propionate 50mcg/spr spray,Pharma/Biol Product,Non-Standard,0,0,Drug,Nebraska Lexicon
3152981,376962006,Fluticasone propionate 50mcg/spray spray,Pharma/Biol Product,Non-Standard,0,0,Drug,Nebraska Lexicon
40552792,376962006,Fluticasone propionate 50mcg/spray spray,Pharma/Biol Product,Non-Standard,0,0,Observation,SNOMED
45744687,93259020,Fluticasone propionate 50microgram inhalation powder blisters,Gemscript,Non-Standard,0,0,Drug,Gemscript
36690743,3.60598E+16,Fluticasone propionate 50microgram inhalation powder blisters,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
36816119,3.60598E+16,Fluticasone propionate 50microgram inhalation powder blisters,VMP,Non-Standard,0,0,Drug,dm+d
4153924,320586009,Fluticasone propionate 50microgram inhalation powder blisters,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21263556,3.10021E+15,Fluticasone propionate 50microgram inhalation powder blisters 56 blister,VMPP,Non-Standard,0,0,Drug,dm+d
46101062,3.10021E+15,Fluticasone propionate 50microgram inhalation powder blisters 56 blister,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
46101060,3.10041E+15,Fluticasone propionate 50microgram inhalation powder blisters 60 blister,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21244959,3.10041E+15,Fluticasone propionate 50microgram inhalation powder blisters 60 blister,VMPP,Non-Standard,0,0,Drug,dm+d
4156390,320580003,Fluticasone propionate 50microgram inhalation powder blisters with device,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
36690744,3.60599E+16,Fluticasone propionate 50microgram inhalation powder blisters with device,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
36816120,3.60599E+16,Fluticasone propionate 50microgram inhalation powder blisters with device,VMP,Non-Standard,0,0,Drug,dm+d
45739383,93257020,Fluticasone propionate 50microgram inhalation powder blisters with device,Gemscript,Non-Standard,0,0,Drug,Gemscript
46101072,3.09641E+15,Fluticasone propionate 50microgram inhalation powder blisters with device 56 blister,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21226417,3.09641E+15,Fluticasone propionate 50microgram inhalation powder blisters with device 56 blister,VMPP,Non-Standard,0,0,Drug,dm+d
21189038,3.09681E+15,Fluticasone propionate 50microgram inhalation powder blisters with device 60 blister,VMPP,Non-Standard,0,0,Drug,dm+d
46101071,3.09681E+15,Fluticasone propionate 50microgram inhalation powder blisters with device 60 blister,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
3147874,320618008,Fluticasone propionate 50micrograms CFC-free inhaler,Pharma/Biol Product,Non-Standard,0,0,Drug,Nebraska Lexicon
3149127,331062003,Fluticasone propionate 50micrograms aqueous nasal spray,Pharma/Biol Product,Non-Standard,0,0,Drug,Nebraska Lexicon
3147868,320602002,Fluticasone propionate 50micrograms breath-actuated dry powder inhaler,Pharma/Biol Product,Non-Standard,0,0,Drug,Nebraska Lexicon
3173163,320593008,Fluticasone propionate 50micrograms inhaler,Pharma/Biol Product,Non-Standard,0,0,Drug,Nebraska Lexicon
4153925,320593008,Fluticasone propionate 50micrograms inhaler,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
3069684,320586009,Fluticasone propionate 50micrograms/blister disks refill,Pharma/Biol Product,Non-Standard,0,0,Drug,Nebraska Lexicon
3075938,320580003,Fluticasone propionate 50micrograms/blister disks+disk inhaler,Pharma/Biol Product,Non-Standard,0,0,Drug,Nebraska Lexicon
21298598,3.23598E+16,Fluticasone propionate 50micrograms/dose / Azelastine 137micrograms/dose nasal spray,AMP,Non-Standard,0,0,Drug,dm+d
37782456,47951020,Fluticasone propionate 50micrograms/dose / Azelastine 137micrograms/dose nasal spray,Gemscript,Non-Standard,0,0,Drug,Gemscript
45961771,2.19944E+16,Fluticasone propionate 50micrograms/dose / Azelastine 137micrograms/dose nasal spray,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21198338,2.19944E+16,Fluticasone propionate 50micrograms/dose / Azelastine 137micrograms/dose nasal spray,VMP,Non-Standard,0,0,Drug,dm+d
37009562,3.23598E+16,Fluticasone propionate 50micrograms/dose / Azelastine 137micrograms/dose nasal spray (Ennogen Healthcare Ltd),Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
37812665,65870021,Fluticasone propionate 50micrograms/dose / Azelastine 137micrograms/dose nasal spray (Ennogen Healthcare Ltd),Gemscript,Non-Standard,0,0,Drug,Gemscript
21326395,3.23599E+16,Fluticasone propionate 50micrograms/dose / Azelastine 137micrograms/dose nasal spray (Ennogen Healthcare Ltd) 120 dose,AMPP,Non-Standard,0,0,Drug,dm+d
37015950,3.23599E+16,Fluticasone propionate 50micrograms/dose / Azelastine 137micrograms/dose nasal spray (Ennogen Healthcare Ltd) 120 dose,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
46080671,2.19766E+16,Fluticasone propionate 50micrograms/dose / Azelastine 137micrograms/dose nasal spray 120 dose,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21280167,2.19766E+16,Fluticasone propionate 50micrograms/dose / Azelastine 137micrograms/dose nasal spray 120 dose,VMPP,Non-Standard,0,0,Drug,dm+d
37814861,75180020,Fluticasone propionate 50micrograms/dose dry powder inhaler,Gemscript,Non-Standard,0,0,Drug,Gemscript
4153927,320602002,Fluticasone propionate 50micrograms/dose dry powder inhaler,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
36686659,1.31675E+16,Fluticasone propionate 50micrograms/dose dry powder inhaler,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21274149,320602002,Fluticasone propionate 50micrograms/dose dry powder inhaler,VMP,Non-Standard,0,0,Drug,dm+d
37889997,97103979,Fluticasone propionate 50micrograms/dose dry powder inhaler,Gemscript THIN,Non-Standard,0,0,Drug,Gemscript
37889998,97104979,Fluticasone propionate 50micrograms/dose dry powder inhaler,Gemscript THIN,Non-Standard,0,0,Drug,Gemscript
46100928,3.18371E+15,Fluticasone propionate 50micrograms/dose dry powder inhaler 60 dose,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21244944,3.18371E+15,Fluticasone propionate 50micrograms/dose dry powder inhaler 60 dose,VMPP,Non-Standard,0,0,Drug,dm+d
21237000,331062003,Fluticasone propionate 50micrograms/dose nasal spray,VMP,Non-Standard,0,0,Drug,dm+d
4221459,331062003,Fluticasone propionate 50micrograms/dose nasal spray,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
36686763,1.32294E+16,Fluticasone propionate 50micrograms/dose nasal spray,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21258961,1.50885E+16,Fluticasone propionate 50micrograms/dose nasal spray,AMP,Non-Standard,0,0,Drug,dm+d
37786298,51502020,Fluticasone propionate 50micrograms/dose nasal spray,Gemscript,Non-Standard,0,0,Drug,Gemscript
21204798,2.39804E+16,Fluticasone propionate 50micrograms/dose nasal spray,AMP,Non-Standard,0,0,Drug,dm+d
21203790,1.79105E+16,Fluticasone propionate 50micrograms/dose nasal spray,AMP,Non-Standard,0,0,Drug,dm+d
21204520,2.20151E+16,Fluticasone propionate 50micrograms/dose nasal spray,AMP,Non-Standard,0,0,Drug,dm+d
21313217,5.62061E+15,Fluticasone propionate 50micrograms/dose nasal spray,AMP,Non-Standard,0,0,Drug,dm+d
21183210,9.45801E+15,Fluticasone propionate 50micrograms/dose nasal spray,AMP,Non-Standard,0,0,Drug,dm+d
21220645,9.45341E+15,Fluticasone propionate 50micrograms/dose nasal spray,AMP,Non-Standard,0,0,Drug,dm+d
21295074,9.32851E+15,Fluticasone propionate 50micrograms/dose nasal spray,AMP,Non-Standard,0,0,Drug,dm+d
21223911,3.01322E+16,Fluticasone propionate 50micrograms/dose nasal spray,AMP,Non-Standard,0,0,Drug,dm+d
37870105,91091979,Fluticasone propionate 50micrograms/dose nasal spray,Gemscript THIN,Non-Standard,0,0,Drug,Gemscript
37870694,91098979,Fluticasone propionate 50micrograms/dose nasal spray,Gemscript THIN,Non-Standard,0,0,Drug,Gemscript
46002722,9.45801E+15,Fluticasone propionate 50micrograms/dose nasal spray (A A H Pharmaceuticals Ltd),Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
37810453,70960020,Fluticasone propionate 50micrograms/dose nasal spray (A A H Pharmaceuticals Ltd),Gemscript,Non-Standard,0,0,Drug,Gemscript
46137660,9.45811E+15,Fluticasone propionate 50micrograms/dose nasal spray (A A H Pharmaceuticals Ltd) 150 dose,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21247709,9.45811E+15,Fluticasone propionate 50micrograms/dose nasal spray (A A H Pharmaceuticals Ltd) 150 dose,AMPP,Non-Standard,0,0,Drug,dm+d
21285324,1.15294E+16,Fluticasone propionate 50micrograms/dose nasal spray (A A H Pharmaceuticals Ltd) 60 dose,AMPP,Non-Standard,0,0,Drug,dm+d
46146021,1.15294E+16,Fluticasone propionate 50micrograms/dose nasal spray (A A H Pharmaceuticals Ltd) 60 dose,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
46002703,9.45341E+15,Fluticasone propionate 50micrograms/dose nasal spray (Alliance Healthcare (Distribution) Ltd),Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
37707905,8905020,Fluticasone propionate 50micrograms/dose nasal spray (Alliance Healthcare (Distribution) Ltd),Gemscript,Non-Standard,0,0,Drug,Gemscript
21303506,9.45351E+15,Fluticasone propionate 50micrograms/dose nasal spray (Alliance Healthcare (Distribution) Ltd) 150 dose,AMPP,Non-Standard,0,0,Drug,dm+d
46137638,9.45351E+15,Fluticasone propionate 50micrograms/dose nasal spray (Alliance Healthcare (Distribution) Ltd) 150 dose,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
46056187,2.39804E+16,Fluticasone propionate 50micrograms/dose nasal spray (DE Pharmaceuticals),Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
37735115,21843021,Fluticasone propionate 50micrograms/dose nasal spray (DE Pharmaceuticals),Gemscript,Non-Standard,0,0,Drug,Gemscript
46198597,2.39805E+16,Fluticasone propionate 50micrograms/dose nasal spray (DE Pharmaceuticals) 150 dose,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21213932,2.39805E+16,Fluticasone propionate 50micrograms/dose nasal spray (DE Pharmaceuticals) 150 dose,AMPP,Non-Standard,0,0,Drug,dm+d
37707901,8903020,Fluticasone propionate 50micrograms/dose nasal spray (Dowelhurst Ltd),Gemscript,Non-Standard,0,0,Drug,Gemscript
45988746,5.62061E+15,Fluticasone propionate 50micrograms/dose nasal spray (Dowelhurst Ltd),Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
46121942,5.62071E+15,Fluticasone propionate 50micrograms/dose nasal spray (Dowelhurst Ltd) 120 dose,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21321584,5.62071E+15,Fluticasone propionate 50micrograms/dose nasal spray (Dowelhurst Ltd) 120 dose,AMPP,Non-Standard,0,0,Drug,dm+d
35316927,8904020,Fluticasone propionate 50micrograms/dose nasal spray (Kent Pharmaceuticals Ltd),Gemscript,Non-Standard,0,0,Drug,Gemscript
37707903,8904020,Fluticasone propionate 50micrograms/dose nasal spray (Kent Pharmaceuticals Ltd),Gemscript,Non-Standard,0,0,Drug,Gemscript
46002333,9.32851E+15,Fluticasone propionate 50micrograms/dose nasal spray (Kent Pharmaceuticals Ltd),Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
46137133,9.32861E+15,Fluticasone propionate 50micrograms/dose nasal spray (Kent Pharmaceuticals Ltd) 150 dose,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21210434,9.32861E+15,Fluticasone propionate 50micrograms/dose nasal spray (Kent Pharmaceuticals Ltd) 150 dose,AMPP,Non-Standard,0,0,Drug,dm+d
46263408,3.01322E+16,Fluticasone propionate 50micrograms/dose nasal spray (Mawdsley-Brooks & Company Ltd),Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
37790652,53671021,Fluticasone propionate 50micrograms/dose nasal spray (Mawdsley-Brooks & Company Ltd),Gemscript,Non-Standard,0,0,Drug,Gemscript
46269622,3.01324E+16,Fluticasone propionate 50micrograms/dose nasal spray (Mawdsley-Brooks & Company Ltd) 150 dose,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21288918,3.01324E+16,Fluticasone propionate 50micrograms/dose nasal spray (Mawdsley-Brooks & Company Ltd) 150 dose,AMPP,Non-Standard,0,0,Drug,dm+d
46269621,3.01323E+16,Fluticasone propionate 50micrograms/dose nasal spray (Mawdsley-Brooks & Company Ltd) 60 dose,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21233038,3.01323E+16,Fluticasone propionate 50micrograms/dose nasal spray (Mawdsley-Brooks & Company Ltd) 60 dose,AMPP,Non-Standard,0,0,Drug,dm+d
37707917,8911020,Fluticasone propionate 50micrograms/dose nasal spray (Phoenix Healthcare Distribution Ltd),Gemscript,Non-Standard,0,0,Drug,Gemscript
46033521,1.79105E+16,Fluticasone propionate 50micrograms/dose nasal spray (Phoenix Healthcare Distribution Ltd),Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21286932,1.79107E+16,Fluticasone propionate 50micrograms/dose nasal spray (Phoenix Healthcare Distribution Ltd) 150 dose,AMPP,Non-Standard,0,0,Drug,dm+d
46172238,1.79107E+16,Fluticasone propionate 50micrograms/dose nasal spray (Phoenix Healthcare Distribution Ltd) 150 dose,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
46022397,1.50885E+16,Fluticasone propionate 50micrograms/dose nasal spray (Sigma Pharmaceuticals Plc),Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
37707911,8908020,Fluticasone propionate 50micrograms/dose nasal spray (Sigma Pharmaceuticals Plc),Gemscript,Non-Standard,0,0,Drug,Gemscript
35310476,8908020,Fluticasone propionate 50micrograms/dose nasal spray (Sigma Pharmaceuticals Plc),Gemscript,Non-Standard,0,0,Drug,Gemscript
46159773,1.50886E+16,Fluticasone propionate 50micrograms/dose nasal spray (Sigma Pharmaceuticals Plc) 150 dose,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21323534,1.50886E+16,Fluticasone propionate 50micrograms/dose nasal spray (Sigma Pharmaceuticals Plc) 150 dose,AMPP,Non-Standard,0,0,Drug,dm+d
37783663,47602020,Fluticasone propionate 50micrograms/dose nasal spray (Waymade Healthcare Plc),Gemscript,Non-Standard,0,0,Drug,Gemscript
46048637,2.20151E+16,Fluticasone propionate 50micrograms/dose nasal spray (Waymade Healthcare Plc),Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21213572,2.20152E+16,Fluticasone propionate 50micrograms/dose nasal spray (Waymade Healthcare Plc) 150 dose,AMPP,Non-Standard,0,0,Drug,dm+d
46189988,2.20152E+16,Fluticasone propionate 50micrograms/dose nasal spray (Waymade Healthcare Plc) 150 dose,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21244466,5.36631E+15,Fluticasone propionate 50micrograms/dose nasal spray 120 dose,VMPP,Non-Standard,0,0,Drug,dm+d
46096823,5.36631E+15,Fluticasone propionate 50micrograms/dose nasal spray 120 dose,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21226470,1.11991E+15,Fluticasone propionate 50micrograms/dose nasal spray 150 dose,VMPP,Non-Standard,0,0,Drug,dm+d
46101631,1.11991E+15,Fluticasone propionate 50micrograms/dose nasal spray 150 dose,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
46098758,4.36501E+15,Fluticasone propionate 50micrograms/dose nasal spray 60 dose,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
21207440,4.36501E+15,Fluticasone propionate 50micrograms/dose nasal spray 60 dose,VMPP,Non-Standard,0,0,Drug,dm+d
3152515,375640003,Fluticasone propionate 9g spray,Pharma/Biol Product,Non-Standard,0,0,Drug,Nebraska Lexicon
40554738,375640003,Fluticasone propionate 9g spray,Pharma/Biol Product,Non-Standard,0,0,Observation,SNOMED
3034931,41757-6,Fluticasone propionate [Mass/volume] in Serum or Plasma,Lab Test,Standard,0,0,Measurement,LOINC
3051617,46952-8,Fluticasone propionate [Mass/volume] in Urine,Lab Test,Standard,0,0,Measurement,LOINC
40521558,320576008,Fluticasone propionate [respiratory use],Pharma/Biol Product,Non-Standard,0,0,Observation,SNOMED
3147866,320576008,Fluticasone propionate [respiratory use],Pharma/Biol Product,Non-Standard,0,0,Drug,Nebraska Lexicon
